sample,position,aragonite_thickness_um,calcite_thickness_um,date
16_9,2,153.485,663.124,22.04.1938
16_9,2,133.715,754.722,22.04.1938
16_9,2,121.256,703.248,22.04.1938
16_9,2,121.569,730.263,22.04.1938
16_10,2,222.217,806.837,22.04.1938
16_10,2,231.575,613.196,22.04.1938
16_10,2,226.156,660.253,22.04.1938
16_10,2,254.14,744.287,22.04.1938
16_10,2,256.457,789.909,22.04.1938
16_10,2,272.628,856.712,22.04.1938
16_10,2,247.718,884.34,22.04.1938
16_10,2,213.998,922.107,22.04.1938
16_10,2,231.314,873.711,22.04.1938
16_10,2,239.588,841.875,22.04.1938
18_2,2,176.135,609.773,13.09.1945
18_2,2,183.094,627.097,13.09.1945
18_2,2,163.314,667.9,13.09.1945
18_2,2,161.758,701.32,13.09.1945
18_2,2,161.178,739.672,13.09.1945
18_2,2,164.277,832.343,13.09.1945
18_2,2,144.351,901.181,13.09.1945
18_2,2,148.553,835.557,13.09.1945
18_2,2,139.786,883.793,13.09.1945
18_2,2,149.109,903.619,13.09.1945
18_3,2,61.271,761.044,13.09.1945
18_3,2,64.093,600.705,13.09.1945
18_3,2,86.92,491.483,13.09.1945
18_3,2,91.051,495.564,13.09.1945
18_3,2,88.976,477.333,13.09.1945
18_3,2,91.618,537.484,13.09.1945
18_3,2,92.243,531.172,13.09.1945
18_3,2,86.724,637.715,13.09.1945
18_3,2,72.72,589.061,13.09.1945
18_3,2,75.267,630.184,13.09.1945
18_4,2,211.18,495.567,13.09.1945
18_4,2,208.209,519.406,13.09.1945
18_4,2,193.907,546.947,13.09.1945
18_4,2,193.658,544.511,13.09.1945
18_4,2,185.141,514.608,13.09.1945
18_4,2,164.128,532.736,13.09.1945
18_4,2,150.891,513.702,13.09.1945
18_4,2,136.826,492.612,13.09.1945
18_4,2,141.686,506.902,13.09.1945
18_4,2,162.798,414.71,13.09.1945
18_5,2,194.476,413.841,13.09.1945
18_5,2,190.701,452.699,13.09.1945
18_5,2,186.54,529.034,13.09.1945
18_5,2,176.015,575.394,13.09.1945
18_5,2,179.661,569.962,13.09.1945
18_5,2,170.451,589.704,13.09.1945
18_5,2,162.284,623.316,13.09.1945
18_5,2,160.68,640.15,13.09.1945
18_5,2,157.25,636.298,13.09.1945
18_5,2,134.187,618.527,13.09.1945
18_6,2,192.818,395.906,13.09.1945
18_6,2,186.593,389.208,13.09.1945
18_6,2,192.382,367.11,13.09.1945
18_6,2,185.236,444.016,13.09.1945
18_6,2,178.284,472.293,13.09.1945
18_6,2,187.888,419.778,13.09.1945
18_6,2,188.224,474.014,13.09.1945
18_6,2,201.788,459.441,13.09.1945
18_6,2,193.07,457.54,13.09.1945
18_6,2,202.278,423.93,13.09.1945
18_7,2,221.785,547.846,13.09.1945
18_7,2,194.263,565.138,13.09.1945
18_7,2,163.801,655.79,13.09.1945
18_7,2,140.934,806.171,13.09.1945
18_7,2,121.715,843.347,13.09.1945
18_7,2,100.875,891.96,13.09.1945
18_7,2,91.277,928.543,13.09.1945
18_7,2,89.892,916.771,13.09.1945
18_7,2,87.216,855.257,13.09.1945
18_7,2,64.412,877.049,13.09.1945
18_8,2,151.171,753.296,13.09.1945
18_8,2,146.437,720.194,13.09.1945
18_8,2,144.9,667.176,13.09.1945
18_8,2,146.556,673.655,13.09.1945
18_8,2,131.225,626.962,13.09.1945
18_8,2,120.273,607.598,13.09.1945
18_8,2,121.861,581.924,13.09.1945
18_8,2,120.389,626.679,13.09.1945
18_8,2,114.624,664.235,13.09.1945
18_8,2,100.544,714.332,13.09.1945
18_9,2,62.537,985.574,13.09.1945
18_9,2,49.397,933.305,13.09.1945
18_9,2,50.08,843.719,13.09.1945
18_9,2,52.126,742.389,13.09.1945
18_9,2,59.885,791.741,13.09.1945
18_9,2,66.867,750.966,13.09.1945
18_9,2,77.402,831.346,13.09.1945
18_9,2,79.412,823.537,13.09.1945
18_9,2,78.961,792.315,13.09.1945
18_9,2,92.406,906.833,13.09.1945
19_1,2,180.419,410.181,19.04.1946
19_1,2,135.815,446.797,19.04.1946
19_1,2,104.837,473.555,19.04.1946
19_1,2,105.118,541.058,19.04.1946
19_1,2,110.068,556.918,19.04.1946
19_1,2,91.743,537.956,19.04.1946
19_1,2,80.517,549.538,19.04.1946
19_1,2,96.13,487.561,19.04.1946
19_1,2,132.333,374.869,19.04.1946
19_1,2,113.743,449.06,19.04.1946
19_2,2,138.505,383.098,19.04.1946
19_2,2,151.5,437.133,19.04.1946
19_2,2,142.734,389.731,19.04.1946
19_2,2,140.947,420.507,19.04.1946
19_2,2,162.73,397.351,19.04.1946
19_2,2,158.814,376.78,19.04.1946
19_2,2,169.21,373.636,19.04.1946
19_2,2,164.309,388.515,19.04.1946
19_2,2,152.087,471.567,19.04.1946
19_2,2,126.469,446.393,19.04.1946
20_1,2,44.085,421.795,19.08.1946
20_1,2,45.577,320.12,19.08.1946
20_1,2,33.475,272.278,19.08.1946
20_1,2,50.757,288.758,19.08.1946
20_1,2,77.988,401.222,19.08.1946
20_1,2,70.472,481.157,19.08.1946
20_1,2,62.267,550.925,19.08.1946
20_1,2,68.659,493.905,19.08.1946
20_1,2,71.698,408.319,19.08.1946
20_1,2,100.21,340.813,19.08.1946
20_3,2,30.67,867.357,19.08.1946
20_3,2,29.908,837.099,19.08.1946
20_3,2,29.011,606.099,19.08.1946
20_3,2,29.936,660.57,19.08.1946
20_3,2,22.355,727.618,19.08.1946
20_3,2,25.691,773.093,19.08.1946
20_3,2,33.253,715.491,19.08.1946
20_3,2,39.442,716.257,19.08.1946
20_3,2,48.047,666.742,19.08.1946
20_3,2,49.34,621.643,19.08.1946
20_4,2,117.396,583.832,19.08.1946
20_4,2,105.825,657.433,19.08.1946
20_4,2,109.663,697.483,19.08.1946
20_4,2,95.498,647.873,19.08.1946
20_4,2,87.123,650.834,19.08.1946
20_4,2,78.331,634.507,19.08.1946
20_4,2,65.992,692.994,19.08.1946
20_4,2,70.472,675.591,19.08.1946
20_4,2,65.783,671.249,19.08.1946
20_4,2,62.009,660.344,19.08.1946
20_5,2,63.416,864.048,19.08.1946
20_5,2,66.081,826.986,19.08.1946
20_5,2,50.587,773.951,19.08.1946
20_5,2,48.841,785.216,19.08.1946
20_5,2,46.334,801.733,19.08.1946
20_5,2,55.39,700.982,19.08.1946
20_5,2,55.2,729.764,19.08.1946
20_5,2,66.126,744.784,19.08.1946
20_5,2,79.026,743.628,19.08.1946
20_5,2,90.21,718.417,19.08.1946
20_6,2,87.452,580.302,19.08.1946
20_6,2,86.048,557.123,19.08.1946
20_6,2,87.245,552.41,19.08.1946
20_6,2,83.337,638.998,19.08.1946
20_6,2,82.623,631.822,19.08.1946
20_6,2,77.299,595.853,19.08.1946
20_6,2,62.916,607.92,19.08.1946
20_6,2,71.618,553.114,19.08.1946
20_6,2,55.303,517.762,19.08.1946
20_6,2,59.338,580.994,19.08.1946
20_7,2,84.852,588.459,19.08.1946
20_7,2,80.506,574.946,19.08.1946
20_7,2,93.038,537.722,19.08.1946
20_7,2,73.197,568.287,19.08.1946
20_7,2,69.052,664.392,19.08.1946
20_7,2,66.547,701.749,19.08.1946
20_7,2,54.664,658.662,19.08.1946
20_7,2,45.261,734.016,19.08.1946
20_7,2,50.038,638.394,19.08.1946
20_7,2,40.751,625.256,19.08.1946
20_8,2,45.635,412.037,19.08.1946
20_8,2,37.185,373.17,19.08.1946
20_8,2,37.326,384.459,19.08.1946
20_8,2,45.418,373.088,19.08.1946
20_8,2,49.768,428.006,19.08.1946
20_8,2,55.989,461.911,19.08.1946
20_8,2,34.216,461.91,19.08.1946
20_8,2,27.024,454.901,19.08.1946
20_8,2,40.883,443.654,19.08.1946
20_8,2,42.091,413.9,19.08.1946
20_9,2,52.817,664.449,19.08.1946
20_9,2,46.614,822.911,19.08.1946
20_9,2,57.896,808.195,19.08.1946
20_9,2,76.858,892.396,19.08.1946
20_9,2,100.895,431.985,19.08.1946
20_9,2,105.613,408.481,19.08.1946
20_9,2,113.066,445.048,19.08.1946
20_9,2,109.085,485.768,19.08.1946
20_9,2,104.52,508.674,19.08.1946
20_9,2,105.464,477.985,19.08.1946
22_1,2,93.614,1015.785,15.10.1946
22_1,2,92.587,1048.459,15.10.1946
22_1,2,106.007,1088.605,15.10.1946
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,145.843,829.291,15.10.1946
22_1,2,131.503,809.217,15.10.1946
22_2,2,83.311,1047.728,15.10.1946
22_2,2,95.152,1078.305,15.10.1946
22_2,2,126.552,973.158,15.10.1946
22_2,2,144.981,931.673,15.10.1946
22_2,2,187.646,846.092,15.10.1946
22_2,2,232.043,583.184,15.10.1946
22_2,2,271.983,710.007,15.10.1946
22_2,2,250.683,898.861,15.10.1946
22_2,2,250.683,1093.936,15.10.1946
22_2,2,199.53,1103.376,15.10.1946
22_3,2,142.237,861.01,15.10.1946
22_3,2,154.43,893.831,15.10.1946
22_3,2,159.744,817.582,15.10.1946
22_3,2,172.387,758.523,15.10.1946
22_3,2,161.604,736.389,15.10.1946
22_3,2,149.12,772.534,15.10.1946
22_3,2,164.25,715.254,15.10.1946
22_3,2,134.417,706.069,15.10.1946
22_3,2,143.19,700.744,15.10.1946
22_3,2,134.379,773.859,15.10.1946
24_1,2,160.139,632.874,17.09.1947
24_1,2,132.844,649.724,17.09.1947
24_1,2,148.452,578.595,17.09.1947
24_1,2,140.687,600.747,17.09.1947
24_1,2,143.618,609.465,17.09.1947
24_1,2,149.158,657.118,17.09.1947
24_1,2,125.431,741.749,17.09.1947
24_1,2,124.287,764.579,17.09.1947
24_1,2,118.247,761.027,17.09.1947
24_1,2,129.409,717.951,17.09.1947
24_2,2,234.242,532.595,17.09.1947
24_2,2,208.125,501.707,17.09.1947
24_2,2,240.176,545.339,17.09.1947
24_2,2,230.251,536.923,17.09.1947
24_2,2,224.777,568.58,17.09.1947
24_2,2,214.795,599.214,17.09.1947
24_2,2,192.809,643.202,17.09.1947
24_2,2,178.965,693.953,17.09.1947
24_2,2,156.953,721.682,17.09.1947
24_2,2,156.175,743.553,17.09.1947
24_3,2,164.718,502.608,17.09.1947
24_3,2,147.706,560.782,17.09.1947
24_3,2,141.039,589.982,17.09.1947
24_3,2,147.173,546.447,17.09.1947
24_3,2,162.535,623.134,17.09.1947
24_3,2,172.204,605.773,17.09.1947
24_3,2,171.449,537.134,17.09.1947
24_3,2,156.448,533.512,17.09.1947
24_3,2,158.479,590.562,17.09.1947
24_3,2,156.276,638.722,17.09.1947
24_4,2,116.37,754.49,17.09.1947
24_4,2,122.707,796.404,17.09.1947
24_4,2,118.165,706.232,17.09.1947
24_4,2,112.608,725.486,17.09.1947
24_4,2,91.201,749.235,17.09.1947
24_4,2,78.299,723.365,17.09.1947
24_4,2,89.478,682.713,17.09.1947
24_4,2,103.196,678.063,17.09.1947
24_4,2,111.741,584.488,17.09.1947
24_4,2,113.193,526.636,17.09.1947
24_5,2,150.445,436.773,17.09.1947
24_5,2,125.26,600.395,17.09.1947
24_5,2,121.64,666.367,17.09.1947
24_5,2,118.074,656.413,17.09.1947
24_5,2,114.8,623.633,17.09.1947
24_5,2,130.051,591.885,17.09.1947
24_5,2,138.698,561.774,17.09.1947
24_5,2,155.525,537.049,17.09.1947
24_5,2,176.343,484.953,17.09.1947
24_5,2,195.223,461.491,17.09.1947
24_6,2,188.519,464.234,17.09.1947
24_6,2,172.329,504.721,17.09.1947
24_6,2,171.459,478.742,17.09.1947
24_6,2,164.251,501.311,17.09.1947
24_6,2,158.326,550.396,17.09.1947
24_6,2,149.244,575.332,17.09.1947
24_6,2,150.643,575.974,17.09.1947
24_6,2,141.577,573.797,17.09.1947
24_6,2,131.411,567.887,17.09.1947
24_6,2,136.018,458.635,17.09.1947
24_7,2,248.254,602.969,17.09.1947
24_7,2,249.359,564.148,17.09.1947
24_7,2,249.962,570.548,17.09.1947
24_7,2,245.751,572.511,17.09.1947
24_7,2,254.422,571.374,17.09.1947
24_7,2,250.752,507.958,17.09.1947
24_7,2,247.154,561.245,17.09.1947
24_7,2,246.716,545.76,17.09.1947
24_7,2,235.505,573.608,17.09.1947
24_7,2,207.937,595.65,17.09.1947
24_8,2,168.88,379.861,17.09.1947
24_8,2,152.197,383.776,17.09.1947
24_8,2,156.984,323.119,17.09.1947
24_8,2,163.787,347.119,17.09.1947
24_8,2,166.357,439.906,17.09.1947
24_8,2,178.78,408.685,17.09.1947
24_8,2,184.101,423.307,17.09.1947
24_8,2,164.374,477.647,17.09.1947
24_8,2,165.863,451.158,17.09.1947
24_8,2,167.045,478.656,17.09.1947
24_9,2,146.583,412.978,17.09.1947
24_9,2,141.906,472.686,17.09.1947
24_9,2,153.548,369.572,17.09.1947
24_9,2,153.548,391.975,17.09.1947
24_9,2,160.554,344.986,17.09.1947
24_9,2,152.896,292.328,17.09.1947
24_9,2,206.198,321.096,17.09.1947
24_9,2,213.404,387.303,17.09.1947
24_9,2,225.461,402.406,17.09.1947
24_9,2,211.435,496.386,17.09.1947
24_10,2,147.745,440.819,17.09.1947
24_10,2,165.14,422.271,17.09.1947
24_10,2,140.467,453.964,17.09.1947
24_10,2,140.532,535.924,17.09.1947
24_10,2,141.903,481.115,17.09.1947
24_10,2,140.862,568.088,17.09.1947
24_10,2,136.246,578.61,17.09.1947
24_10,2,125.532,587.862,17.09.1947
24_10,2,114.679,598.306,17.09.1947
24_10,2,117.813,604.347,17.09.1947
25_1,2,73.417,519.65,01.12.1948
25_1,2,77.348,485.538,01.12.1948
25_1,2,80.118,489.482,01.12.1948
25_1,2,100.677,444.679,01.12.1948
25_1,2,94.952,451.46,01.12.1948
25_1,2,96.127,425.371,01.12.1948
25_1,2,86.966,418.827,01.12.1948
25_1,2,80.506,408.666,01.12.1948
25_1,2,78.03,399.93,01.12.1948
25_1,2,78.422,416.047,01.12.1948
25_2,2,99.638,851.691,01.12.1948
25_2,2,95.288,817.092,01.12.1948
25_2,2,92.457,858.471,01.12.1948
25_2,2,83.167,894.219,01.12.1948
25_2,2,66.466,934.382,01.12.1948
25_2,2,60.133,1025.002,01.12.1948
25_2,2,54.441,1056.486,01.12.1948
25_2,2,71.112,1045.9,01.12.1948
25_2,2,77.365,1044.571,01.12.1948
25_2,2,91.093,1106.287,01.12.1948
25_3,2,85.619,335.177,01.12.1948
25_3,2,71.596,353.378,01.12.1948
25_3,2,75.48,369.753,01.12.1948
25_3,2,64.345,429.168,01.12.1948
25_3,2,70.389,487.12,01.12.1948
25_3,2,49.69,521.177,01.12.1948
25_3,2,74.41,524.235,01.12.1948
25_3,2,61.296,541.642,01.12.1948
25_3,2,74.28,542.09,01.12.1948
25_3,2,72.319,606.576,01.12.1948
26_1,2,199.814,593.042,27.08.1949
26_1,2,203.234,619.157,27.08.1949
26_1,2,225.947,657.171,27.08.1949
26_1,2,228.923,616.133,27.08.1949
26_1,2,232.366,645.99,27.08.1949
26_1,2,236.823,512.925,27.08.1949
26_1,2,235.718,583.221,27.08.1949
26_1,2,243.009,573.5,27.08.1949
26_1,2,253.242,592.878,27.08.1949
26_1,2,271.44,636.593,27.08.1949
26_2,2,283.763,627.719,27.08.1949
26_2,2,265.573,698.758,27.08.1949
26_2,2,253.3,749.54,27.08.1949
26_2,2,241.981,819.743,27.08.1949
26_2,2,216.518,853.24,27.08.1949
26_2,2,211.92,803.539,27.08.1949
26_2,2,218.056,794.92,27.08.1949
26_2,2,230.669,914.528,27.08.1949
26_2,2,263.157,862.676,27.08.1949
26_2,2,303.836,879.416,27.08.1949
26_3,2,97.865,866.976,27.08.1949
26_3,2,100.807,864.537,27.08.1949
26_3,2,90.448,842.83,27.08.1949
26_3,2,88.157,845.142,27.08.1949
26_3,2,118.747,728.017,27.08.1949
26_3,2,168.362,567.308,27.08.1949
26_3,2,222.797,538.452,27.08.1949
26_3,2,252.713,462.025,27.08.1949
26_3,2,258.107,441.877,27.08.1949
26_3,2,232.397,509.377,27.08.1949
26_4,2,271.235,469.006,27.08.1949
26_4,2,276.029,438.284,27.08.1949
26_4,2,269.685,408.26,27.08.1949
26_4,2,266.733,372.554,27.08.1949
26_4,2,273.628,314.083,27.08.1949
26_4,2,285.072,364.715,27.08.1949
26_4,2,280.589,386.869,27.08.1949
26_4,2,285.289,386.422,27.08.1949
26_4,2,282.854,424.303,27.08.1949
26_4,2,286.545,432.928,27.08.1949
26_5,2,141.06,1144.455,27.08.1949
26_5,2,129.276,1003.751,27.08.1949
26_5,2,120.819,1038.547,27.08.1949
26_5,2,81.571,1093.376,27.08.1949
26_5,2,78.204,1222.154,27.08.1949
26_5,2,73.241,1235.173,27.08.1949
26_5,2,72.903,1212.612,27.08.1949
26_5,2,69.436,1232.342,27.08.1949
26_5,2,74.053,1251.645,27.08.1949
26_5,2,93.364,1214.363,27.08.1949
26_6,2,246.97,479.66,27.08.1949
26_6,2,245.494,556.377,27.08.1949
26_6,2,222.466,674.283,27.08.1949
26_6,2,195.104,705.418,27.08.1949
26_6,2,181.801,656.994,27.08.1949
26_6,2,181.099,634.282,27.08.1949
26_6,2,173.984,490.886,27.08.1949
26_6,2,168.173,484.097,27.08.1949
26_6,2,159.212,528.173,27.08.1949
26_6,2,167.124,625.344,27.08.1949
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,297.404,766.587,27.08.1949
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_8,2,166.484,797.541,27.08.1949
26_8,2,153.745,788.129,27.08.1949
26_8,2,134.759,820.292,27.08.1949
26_8,2,146.215,811.433,27.08.1949
26_8,2,149.965,815.937,27.08.1949
26_8,2,143.717,780.688,27.08.1949
26_8,2,156.542,800.618,27.08.1949
26_8,2,161.193,768.785,27.08.1949
26_8,2,140.878,826.947,27.08.1949
26_8,2,115.919,943.127,27.08.1949
26_9,2,63.203,764.916,27.08.1949
26_9,2,60.452,803.153,27.08.1949
26_9,2,58.132,761.047,27.08.1949
26_9,2,64.19,748.219,27.08.1949
26_9,2,87.74,623.905,27.08.1949
26_9,2,88.572,513.085,27.08.1949
26_9,2,94.462,449.792,27.08.1949
26_9,2,100.694,556.739,27.08.1949
26_9,2,104.059,622.747,27.08.1949
26_9,2,127.813,623.891,27.08.1949
27_1,2,154.045,574.026,15.04.1967
27_1,2,150.817,557.592,15.04.1967
27_1,2,162.516,508.02,15.04.1967
27_1,2,157.865,504.694,15.04.1967
27_1,2,156.965,554.236,15.04.1967
27_1,2,132.673,630.903,15.04.1967
27_1,2,126.328,603.608,15.04.1967
27_1,2,148.235,699.865,15.04.1967
27_1,2,142.617,746.029,15.04.1967
27_1,2,134.842,751.057,15.04.1967
27_2,2,122.143,834.01,15.04.1967
27_2,2,144.847,835.355,15.04.1967
27_2,2,169.742,790.951,15.04.1967
27_2,2,169.186,875.475,15.04.1967
27_2,2,177.14,902.817,15.04.1967
27_2,2,179.826,938.013,15.04.1967
27_2,2,155.673,928.748,15.04.1967
27_2,2,176.026,849.388,15.04.1967
27_2,2,166.822,857.349,15.04.1967
27_2,2,118.163,925.926,15.04.1967
27_3,2,183.499,1223.039,15.04.1967
27_3,2,204.41,1171.903,15.04.1967
27_3,2,230.062,1014.982,15.04.1967
27_3,2,289.481,898.486,15.04.1967
27_3,2,336.329,968.275,15.04.1967
27_3,2,396.918,967.323,15.04.1967
27_3,2,430.797,742.611,15.04.1967
27_3,2,406.393,752.443,15.04.1967
27_3,2,384.064,877.455,15.04.1967
27_3,2,370.25,918.857,15.04.1967
27_4,2,114.222,560.75,15.04.1967
27_4,2,97.821,548.171,15.04.1967
27_4,2,104.539,521.014,15.04.1967
27_4,2,114.538,541.341,15.04.1967
27_4,2,111.941,610.433,15.04.1967
27_4,2,100.806,656.559,15.04.1967
27_4,2,103.716,719.559,15.04.1967
27_4,2,104.459,786.1,15.04.1967
27_4,2,110.721,762.274,15.04.1967
27_4,2,139.387,649.567,15.04.1967
33_1,2,177.476,695.967,26.04.2019
33_1,2,196.467,712.838,26.04.2019
33_1,2,200.997,756.746,26.04.2019
33_1,2,217.648,714.594,26.04.2019
33_1,2,253.688,698.382,26.04.2019
33_1,2,299.128,778.756,26.04.2019
33_1,2,286.239,903.727,26.04.2019
33_1,2,311.952,982.719,26.04.2019
33_1,2,296.917,1035.868,26.04.2019
33_1,2,233.496,1075.188,26.04.2019
33_2,2,169.355,764.007,26.04.2019
33_2,2,181.833,748.533,26.04.2019
33_2,2,207.683,779.22,26.04.2019
33_2,2,257.305,730.24,26.04.2019
33_2,2,266.647,787.649,26.04.2019
33_2,2,224.187,890.87,26.04.2019
33_2,2,218.194,947.6,26.04.2019
33_2,2,218.194,943.166,26.04.2019
33_2,2,203.169,936.576,26.04.2019
33_2,2,206.956,957.197,26.04.2019
33_3,2,215.953,641.211,26.04.2019
33_3,2,238.789,572.411,26.04.2019
33_3,2,244.606,562.475,26.04.2019
33_3,2,246.739,588.083,26.04.2019
33_3,2,244.343,617.355,26.04.2019
33_3,2,244.891,671.565,26.04.2019
33_3,2,245.441,734.777,26.04.2019
33_3,2,230.322,775.801,26.04.2019
33_3,2,215.125,855.193,26.04.2019
33_3,2,200.217,836.87,26.04.2019
33_4,2,152.924,1178.05,26.04.2019
33_4,2,150.613,840.555,26.04.2019
33_4,2,115.676,1182.93,26.04.2019
33_4,2,88.275,1284.638,26.04.2019
33_4,2,75.05,1308.686,26.04.2019
33_4,2,84.044,1249.214,26.04.2019
33_4,2,90.039,1199.013,26.04.2019
33_4,2,81.147,1203.568,26.04.2019
33_4,2,63.182,1212.613,26.04.2019
33_4,2,59.241,1209.283,26.04.2019
33_5,2,161.329,811.823,26.04.2019
33_5,2,141.382,797.424,26.04.2019
33_5,2,146.291,769.836,26.04.2019
33_5,2,139.899,720.325,26.04.2019
33_5,2,153.087,660.521,26.04.2019
33_5,2,164.576,669.396,26.04.2019
33_5,2,168.427,719.71,26.04.2019
33_5,2,168.087,746.273,26.04.2019
33_5,2,155.073,837.121,26.04.2019
33_5,2,130.849,981.366,26.04.2019
33_6,2,177.2,731.019,26.04.2019
33_6,2,183.773,661.362,26.04.2019
33_6,2,199.299,766.397,26.04.2019
33_6,2,209.618,851.804,26.04.2019
33_6,2,192.905,813.675,26.04.2019
33_6,2,193.915,711.067,26.04.2019
33_6,2,192.303,824.973,26.04.2019
33_6,2,209.479,825.27,26.04.2019
33_6,2,223.53,944.281,26.04.2019
33_6,2,223.186,1097.851,26.04.2019
33_7,2,147.46,959.202,26.04.2019
33_7,2,139.541,1202.519,26.04.2019
33_7,2,130.332,1277.442,26.04.2019
33_7,2,,,
33_7,2,,,
33_7,2,,,
33_7,2,,,
33_7,2,,,
33_7,2,,,
33_7,2,,,
33_8,2,167.869,812.696,26.04.2019
33_8,2,160.407,995.537,26.04.2019
33_8,2,128.795,1040.076,26.04.2019
33_8,2,99.633,1120.27,26.04.2019
33_8,2,70.472,1154.291,26.04.2019
33_8,2,81.889,1176.145,26.04.2019
33_8,2,75.767,1223.768,26.04.2019
33_8,2,63.72,1226.678,26.04.2019
33_8,2,61.737,1072.231,26.04.2019
33_8,2,60.485,981.854,26.04.2019
33_9,2,185.426,911.263,26.04.2019
33_9,2,167.999,983.216,26.04.2019
33_9,2,126.163,999.899,26.04.2019
33_9,2,127.081,1083.548,26.04.2019
33_9,2,166.644,1084.85,26.04.2019
33_9,2,120.312,1076.699,26.04.2019
33_9,2,137.124,1014.906,26.04.2019
33_9,2,98.891,1122.189,26.04.2019
33_9,2,99.14,987.062,26.04.2019
33_9,2,98.835,1080.932,26.04.2019
31_1,2,146.969,1007.5,30.05.1977
31_1,2,140.134,923.873,30.05.1977
31_1,2,,,
31_1,2,,,
31_1,2,,,
31_1,2,,,
31_1,2,99.915,863.022,30.05.1977
31_1,2,,,
31_1,2,,,
31_1,2,,,
31_2,2,127.858,408.007,30.05.1977
31_2,2,131.888,395.623,30.05.1977
31_2,2,128.769,440.825,30.05.1977
31_2,2,123.58,440.379,30.05.1977
31_2,2,116.282,381.063,30.05.1977
31_2,2,123.934,415.545,30.05.1977
31_2,2,104.29,436.147,30.05.1977
31_2,2,89.095,457.55,30.05.1977
31_2,2,89.082,477.133,30.05.1977
31_2,2,89.229,502.282,30.05.1977
31_3,2,153.373,721.065,30.05.1977
31_3,2,140.793,604.166,30.05.1977
31_3,2,131.877,729.228,30.05.1977
31_3,2,125.267,722.046,30.05.1977
31_3,2,126.829,753.339,30.05.1977
31_3,2,118.23,739.42,30.05.1977
31_3,2,120.245,753.376,30.05.1977
31_3,2,123.265,788.297,30.05.1977
31_3,2,116.33,818.236,30.05.1977
31_3,2,126.594,847.278,30.05.1977
31_4,2,169.624,470.681,30.05.1977
31_4,2,155.909,500.444,30.05.1977
31_4,2,166.151,429.255,30.05.1977
31_4,2,190.968,446.84,30.05.1977
31_4,2,193.099,489.958,30.05.1977
31_4,2,180.258,688.39,30.05.1977
31_4,2,165.61,787.092,30.05.1977
31_4,2,,,
31_4,2,,,
31_4,2,,,
31_5,2,221.792,544.071,30.05.1977
31_5,2,222.277,516.295,30.05.1977
31_5,2,217.034,486.569,30.05.1977
31_5,2,209.081,478.06,30.05.1977
31_5,2,199.995,482.873,30.05.1977
31_5,2,193.169,469.223,30.05.1977
31_5,2,197.163,487.182,30.05.1977
31_5,2,195.874,463.537,30.05.1977
31_5,2,196.211,430.666,30.05.1977
31_5,2,190.626,483.821,30.05.1977
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,,,
31_6,2,177.73,923.26,30.05.1977
31_6,2,,,
31_7,2,150.672,901.748,30.05.1977
31_7,2,143.111,878.497,30.05.1977
31_7,2,151.872,805.371,30.05.1977
31_7,2,128.454,831.392,30.05.1977
31_7,2,133.215,934.113,30.05.1977
31_7,2,135.072,916.255,30.05.1977
31_7,2,148.235,777.628,30.05.1977
31_7,2,159.063,811.738,30.05.1977
31_7,2,154.909,853.776,30.05.1977
31_7,2,,,
31_8,2,186.65,762.812,30.05.1977
31_8,2,173.232,781.116,30.05.1977
31_8,2,173.967,835.424,30.05.1977
31_8,2,179.672,832.647,30.05.1977
31_8,2,187.117,814.078,30.05.1977
31_8,2,187.286,886.164,30.05.1977
31_8,2,200.546,927.395,30.05.1977
31_8,2,201.868,944.078,30.05.1977
31_8,2,216.853,987.009,30.05.1977
31_8,2,220.888,1008.908,30.05.1977
32_1,2,384.201,648.903,30.05.1978
32_1,2,380.024,738.22,30.05.1978
32_1,2,388.534,754.071,30.05.1978
32_1,2,424.097,731.321,30.05.1978
32_1,2,416.354,701.41,30.05.1978
32_1,2,403.394,658.553,30.05.1978
32_1,2,409.814,622.127,30.05.1978
32_1,2,400.032,599.062,30.05.1978
32_1,2,385.444,562.856,30.05.1978
32_1,2,355.375,566.105,30.05.1978
32_2,2,301.019,423.164,30.05.1978
32_2,2,292.681,504.515,30.05.1978
32_2,2,285.295,686.365,30.05.1978
32_2,2,,,
32_2,2,,,
32_2,2,,,
32_2,2,,,
32_2,2,,,
32_2,2,,,
32_2,2,,,
32_3,2,,,
32_3,2,,,
32_3,2,,,
32_3,2,317.878,542.347,30.05.1978
32_3,2,305.509,486.242,30.05.1978
32_3,2,304.443,535.116,30.05.1978
32_3,2,284.928,559.257,30.05.1978
32_3,2,291.77,556.749,30.05.1978
32_3,2,293.933,566.266,30.05.1978
32_3,2,268.029,703.641,30.05.1978
32_4,2,169.939,1060.981,30.05.1978
32_4,2,166.901,1050.064,30.05.1978
32_4,2,163.551,1049.948,30.05.1978
32_4,2,120.028,1155.742,30.05.1978
32_4,2,139.771,1142.265,30.05.1978
32_4,2,142.631,1105.814,30.05.1978
32_4,2,100.59,1174.435,30.05.1978
