sample,position,aragonite_thickness_um,calcite_thickness_um,date
10_5,2,51.781,1187.69,10.08.1932
10_5,2,48.962,1198.223,10.08.1932
10_5,2,62.014,1190.052,10.08.1932
10_5,2,59.168,1212.071,10.08.1932
10_5,2,70.674,1121.246,10.08.1932
10_6,2,144.554,705.662,10.08.1932
10_6,2,158.552,656.441,10.08.1932
10_6,2,156.112,671.825,10.08.1932
10_6,2,177.275,616.818,10.08.1932
10_6,2,180.212,639.019,10.08.1932
10_6,2,165.812,618.01,10.08.1932
10_6,2,141.583,640.667,10.08.1932
10_6,2,144.757,580.084,10.08.1932
10_6,2,129.627,667.964,10.08.1932
10_6,2,123.96,808.262,10.08.1932
10_7,2,125.298,737.254,10.08.1932
10_7,2,108.441,731.176,10.08.1932
10_7,2,98.275,781.496,10.08.1932
10_7,2,97.644,778.023,10.08.1932
10_7,2,100.331,764.529,10.08.1932
10_7,2,95.619,728.336,10.08.1932
10_7,2,91.315,722.149,10.08.1932
10_7,2,97.052,727.947,10.08.1932
10_7,2,91.736,697.798,10.08.1932
10_7,2,88.605,772.815,10.08.1932
12_1,2,155.307,344.262,13.07.1936
12_1,2,150.467,404.244,13.07.1936
12_1,2,149.725,425.226,13.07.1936
12_1,2,140.461,500.454,13.07.1936
12_1,2,141.188,560.638,13.07.1936
12_1,2,125.597,461.499,13.07.1936
12_1,2,124.229,415.383,13.07.1936
12_1,2,107.385,426.56,13.07.1936
12_1,2,128.498,460.411,13.07.1936
12_1,2,120.646,464.876,13.07.1936
12_10,2,40.084,1103.517,13.07.1936
12_10,2,42.347,1125.162,13.07.1936
12_10,2,38.108,1132.545,13.07.1936
12_10,2,45.564,1073.043,13.07.1936
12_10,2,42.209,1071.001,13.07.1936
12_10,2,59.408,1092.71,13.07.1936
12_10,2,59.645,1151.028,13.07.1936
12_10,2,25.945,1067.193,13.07.1936
12_10,2,11.487,1238.999,13.07.1936
12_10,2,21.662,1363.952,13.07.1936
12_2,2,67.565,555.989,13.07.1936
12_2,2,69.765,678.75,13.07.1936
12_2,2,58.959,684.979,13.07.1936
12_2,2,58.473,710.958,13.07.1936
12_2,2,57.25,691.488,13.07.1936
12_2,2,46.481,729.4,13.07.1936
12_2,2,47.805,811.167,13.07.1936
12_2,2,45.602,823.728,13.07.1936
12_2,2,50.469,839.73,13.07.1936
12_2,2,40.007,964.433,13.07.1936
12_3,2,168.21,637.714,13.07.1936
12_3,2,165.145,703.948,13.07.1936
12_3,2,172.865,721.504,13.07.1936
12_3,2,169.515,786.34,13.07.1936
12_3,2,154.732,801.094,13.07.1936
12_3,2,153.561,802.957,13.07.1936
12_3,2,148.989,754.311,13.07.1936
12_3,2,153.548,807.27,13.07.1936
12_3,2,157.807,975.839,13.07.1936
12_3,2,163.603,967.155,13.07.1936
12_4,2,157.618,644.154,13.07.1936
12_4,2,186.45,518.045,13.07.1936
12_4,2,218.161,584.741,13.07.1936
12_4,2,227.84,520.996,13.07.1936
12_4,2,223.711,527.351,13.07.1936
12_4,2,211.999,554.969,13.07.1936
12_4,2,213.169,477.768,13.07.1936
12_4,2,202.078,391.046,13.07.1936
12_4,2,199.358,477.208,13.07.1936
12_4,2,192.145,542.412,13.07.1936
12_5,2,177.328,745.812,13.07.1936
12_5,2,199.379,746.861,13.07.1936
12_5,2,225.078,673.714,13.07.1936
12_5,2,208.679,721.556,13.07.1936
12_5,2,177.844,754.355,13.07.1936
12_5,2,171.982,768.388,13.07.1936
12_5,2,167.104,729.92,13.07.1936
12_5,2,134.619,785.856,13.07.1936
12_5,2,146.361,807.228,13.07.1936
12_5,2,149.947,750.041,13.07.1936
12_6,2,126.923,605.659,13.07.1936
12_6,2,130.116,512.137,13.07.1936
12_6,2,133.902,539.448,13.07.1936
12_6,2,141.294,579.123,13.07.1936
12_6,2,132.818,543.479,13.07.1936
12_6,2,151.692,549.557,13.07.1936
12_6,2,157.446,510.826,13.07.1936
12_6,2,157.711,559.958,13.07.1936
12_6,2,168.216,617.304,13.07.1936
12_6,2,175.933,646.067,13.07.1936
12_7,2,171.845,572.934,13.07.1936
12_7,2,156.628,605.633,13.07.1936
12_7,2,152.93,627.019,13.07.1936
12_7,2,132.269,668.915,13.07.1936
12_7,2,121.488,646.076,13.07.1936
12_7,2,110.646,622.11,13.07.1936
12_7,2,105.052,606.23,13.07.1936
12_7,2,102.571,596.761,13.07.1936
12_7,2,100.996,619.62,13.07.1936
12_7,2,107.615,561.544,13.07.1936
12_8,2,66.245,647.318,13.07.1936
12_8,2,66.741,710.184,13.07.1936
12_8,2,59.215,744.825,13.07.1936
12_8,2,66.017,745.52,13.07.1936
12_8,2,70.081,733.27,13.07.1936
12_8,2,70.142,749.903,13.07.1936
12_8,2,67.052,838.565,13.07.1936
12_8,2,59.238,854.504,13.07.1936
12_8,2,67.355,819.301,13.07.1936
12_8,2,68.57,848.217,13.07.1936
12_9,2,106.802,694.772,13.07.1936
12_9,2,102.55,559.442,13.07.1936
12_9,2,108.931,576.663,13.07.1936
12_9,2,113.199,593.897,13.07.1936
12_9,2,100.636,606.882,13.07.1936
12_9,2,96.066,605.451,13.07.1936
12_9,2,87.417,592.114,13.07.1936
12_9,2,87.371,658.42,13.07.1936
12_9,2,87.478,614.901,13.07.1936
12_9,2,85.389,604.574,13.07.1936
16_1,2,209.226,628.355,22.04.1938
16_1,2,218.63,523.241,22.04.1938
16_1,2,215.67,567.711,22.04.1938
16_1,2,218.287,583.748,22.04.1938
16_1,2,183.949,637.932,22.04.1938
16_1,2,211.698,595.106,22.04.1938
16_1,2,223.754,548.609,22.04.1938
16_1,2,207.793,553.493,22.04.1938
16_1,2,200.881,547.482,22.04.1938
16_1,2,169.418,519.528,22.04.1938
16_10,2,,,
16_10,2,252.387,663.299,22.04.1938
16_10,2,249.532,664.78,22.04.1938
16_10,2,264.462,731.632,22.04.1938
16_10,2,,,
16_10,2,,,
16_10,2,,,
16_10,2,,,
16_10,2,,,
16_10,2,,,
16_2,2,216.459,493.411,22.04.1938
16_2,2,220.744,483.323,22.04.1938
16_2,2,204.703,482.346,22.04.1938
16_2,2,195.474,436.943,22.04.1938
16_2,2,201.979,390.957,22.04.1938
16_2,2,190.21,372.626,22.04.1938
16_2,2,189.085,393.326,22.04.1938
16_2,2,182.93,459.135,22.04.1938
16_2,2,183.03,468.187,22.04.1938
16_2,2,176.864,462.646,22.04.1938
16_3,2,229.76,693.801,22.04.1938
16_3,2,248.108,651.582,22.04.1938
16_3,2,251.856,606.276,22.04.1938
16_3,2,264.116,636.834,22.04.1938
16_3,2,277.817,665.819,22.04.1938
16_3,2,280.983,669.513,22.04.1938
16_3,2,281.589,652.667,22.04.1938
16_3,2,,,
16_3,2,,,
16_3,2,,,
16_4,2,200.468,693.799,22.04.1938
16_4,2,203.345,732.887,22.04.1938
16_4,2,,,
16_4,2,,,
16_4,2,,,
16_4,2,,,
16_4,2,,,
16_4,2,,,
16_4,2,233.707,699.135,22.04.1938
16_4,2,234.205,677.706,22.04.1938
16_5,2,163.136,637.832,22.04.1938
16_5,2,157.641,743.617,22.04.1938
16_5,2,120.283,804.493,22.04.1938
16_5,2,142.343,729.969,22.04.1938
16_5,2,142.009,654.437,22.04.1938
16_5,2,148.895,600.715,22.04.1938
16_5,2,153.314,541.175,22.04.1938
16_5,2,138.796,567.261,22.04.1938
16_5,2,142.643,625.962,22.04.1938
16_5,2,150.125,618.19,22.04.1938
16_6,2,162.269,661.934,22.04.1938
16_6,2,151.073,558.662,22.04.1938
16_6,2,157.937,510.244,22.04.1938
16_6,2,164.008,509.257,22.04.1938
16_6,2,178.237,483.477,22.04.1938
16_6,2,182.191,603.848,22.04.1938
16_6,2,178.083,658.194,22.04.1938
16_6,2,178.988,679.038,22.04.1938
16_6,2,185.652,697.952,22.04.1938
16_6,2,186.705,632.47,22.04.1938
16_7,2,193.302,673.557,22.04.1938
16_7,2,184.972,685.78,22.04.1938
16_7,2,175.602,813.329,22.04.1938
16_7,2,,,
16_7,2,,,
16_7,2,,,
16_7,2,,,
16_7,2,,,
16_7,2,,,
16_7,2,,,
16_8,2,182.052,491.817,22.04.1938
16_8,2,185.107,535.386,22.04.1938
16_8,2,213.737,465.869,22.04.1938
16_8,2,207.391,453.143,22.04.1938
16_8,2,202.638,495.041,22.04.1938
16_8,2,204.246,485.318,22.04.1938
16_8,2,201.591,564.528,22.04.1938
16_8,2,191.623,654.477,22.04.1938
16_8,2,179.031,715.158,22.04.1938
16_8,2,161.039,702.143,22.04.1938
16_9,2,225.955,574.379,22.04.1938
16_9,2,205.727,551.515,22.04.1938
16_9,2,205.102,596.587,22.04.1938
16_9,2,200.097,608.973,22.04.1938
16_9,2,188.294,601.574,22.04.1938
16_9,2,179.208,628.963,22.04.1938
16_9,2,146.586,694.465,22.04.1938
16_9,2,141.124,750.634,22.04.1938
16_9,2,124.37,692.602,22.04.1938
16_9,2,108.099,753.856,22.04.1938
18_2,2,82.515,647.151,13.09.1945
18_2,2,76.023,668.31,13.09.1945
18_2,2,68.176,719.516,13.09.1945
18_2,2,80.049,748.779,13.09.1945
18_2,2,71.064,828.712,13.09.1945
18_2,2,63.232,897.013,13.09.1945
18_2,2,56.884,929.318,13.09.1945
18_2,2,55.267,892.556,13.09.1945
18_2,2,54.989,868.605,13.09.1945
18_2,2,56.091,896.866,13.09.1945
18_3,2,63.912,736.445,13.09.1945
18_3,2,88.442,582.813,13.09.1945
18_3,2,114.761,484.298,13.09.1945
18_3,2,114.54,468.564,13.09.1945
18_3,2,94.897,451.343,13.09.1945
18_3,2,93.197,522.672,13.09.1945
18_3,2,89.539,548.777,13.09.1945
18_3,2,100.423,610.937,13.09.1945
18_3,2,80.523,600.38,13.09.1945
18_3,2,85.804,609.895,13.09.1945
18_4,2,245.906,535.397,13.09.1945
18_4,2,225.889,506.808,13.09.1945
18_4,2,212.062,535.987,13.09.1945
18_4,2,209.765,528.429,13.09.1945
18_4,2,193.525,505.037,13.09.1945
18_4,2,173.404,529.761,13.09.1945
18_4,2,152.641,507.001,13.09.1945
18_4,2,141.094,500.404,13.09.1945
18_4,2,146.475,551.001,13.09.1945
18_4,2,165.054,411.111,13.09.1945
18_5,2,197.279,406.278,13.09.1945
18_5,2,195.261,455.225,13.09.1945
18_5,2,198.965,512.997,13.09.1945
18_5,2,174.732,575.124,13.09.1945
18_5,2,178.735,598.113,13.09.1945
18_5,2,176.741,608.298,13.09.1945
18_5,2,172.187,610.643,13.09.1945
18_5,2,157.048,644.928,13.09.1945
18_5,2,155.352,612.121,13.09.1945
18_5,2,142.035,616.066,13.09.1945
18_6,2,186.703,378.964,13.09.1945
18_6,2,192.951,403.29,13.09.1945
18_6,2,198.59,401.232,13.09.1945
18_6,2,200.857,440.914,13.09.1945
18_6,2,196.167,428.017,13.09.1945
18_6,2,203.196,433.358,13.09.1945
18_6,2,212.977,462.741,13.09.1945
18_6,2,205.536,458.945,13.09.1945
18_6,2,198.7,429.246,13.09.1945
18_6,2,214.395,377.032,13.09.1945
18_7,2,233.715,550.826,13.09.1945
18_7,2,198.437,567.074,13.09.1945
18_7,2,169.006,647.999,13.09.1945
18_7,2,140.039,762.048,13.09.1945
18_7,2,126.399,817.542,13.09.1945
18_7,2,105.716,864.436,13.09.1945
18_7,2,,,
18_7,2,,,
18_7,2,87.05,855.12,13.09.1945
18_7,2,78.4,864.246,13.09.1945
18_8,2,157.871,745.712,13.09.1945
18_8,2,144.167,718.643,13.09.1945
18_8,2,148.846,668.725,13.09.1945
18_8,2,143.784,671.561,13.09.1945
18_8,2,134.135,619.794,13.09.1945
18_8,2,119.438,604.333,13.09.1945
18_8,2,132.733,560.828,13.09.1945
18_8,2,124.294,618.219,13.09.1945
18_8,2,114.342,661.992,13.09.1945
18_8,2,98.23,707.15,13.09.1945
18_9,2,,,
18_9,2,59.479,899.197,13.09.1945
18_9,2,57.536,760.453,13.09.1945
18_9,2,61.381,748.567,13.09.1945
18_9,2,68.147,797.952,13.09.1945
18_9,2,66.532,750.002,13.09.1945
18_9,2,85.045,818.784,13.09.1945
18_9,2,82.635,816.379,13.09.1945
18_9,2,86.759,784.208,13.09.1945
18_9,2,,,
19_1,2,146.866,420.882,19.04.1946
19_1,2,122.833,461.09,19.04.1946
19_1,2,126.342,477.33,19.04.1946
19_1,2,125.282,537.583,19.04.1946
19_1,2,106.384,577.689,19.04.1946
19_1,2,98.344,564.828,19.04.1946
19_1,2,86.242,541.651,19.04.1946
19_1,2,98.77,514.74,19.04.1946
19_1,2,130.276,402.556,19.04.1946
19_1,2,119.173,444.825,19.04.1946
19_2,2,132.517,394.545,19.04.1946
19_2,2,149.066,423.571,19.04.1946
19_2,2,151.53,384.728,19.04.1946
19_2,2,144.504,417.364,19.04.1946
19_2,2,158.581,410.272,19.04.1946
19_2,2,158.701,369.321,19.04.1946
19_2,2,155.704,385.034,19.04.1946
19_2,2,174.954,409.449,19.04.1946
19_2,2,150.774,494.559,19.04.1946
19_2,2,128.914,449.443,19.04.1946
20_1,2,48.848,437.454,19.08.1946
20_1,2,40.98,348.195,19.08.1946
20_1,2,50.623,249.462,19.08.1946
20_1,2,47.027,295.224,19.08.1946
20_1,2,77.949,279.833,19.08.1946
20_1,2,87.001,481.118,19.08.1946
20_1,2,71.551,557.829,19.08.1946
20_1,2,75.61,467.709,19.08.1946
20_1,2,99.445,360.775,19.08.1946
20_1,2,107.685,317.672,19.08.1946
20_3,2,33.434,740.776,19.08.1946
20_3,2,35.574,706.323,19.08.1946
20_3,2,35.157,716.755,19.08.1946
20_3,2,40.981,702.175,19.08.1946
20_3,2,46.975,640.666,19.08.1946
20_3,2,51.794,676.289,19.08.1946
20_3,2,47.066,620.781,19.08.1946
20_3,2,45.333,614.334,19.08.1946
20_3,2,51.623,594.117,19.08.1946
20_3,2,51.669,641.227,19.08.1946
20_4,2,137.514,575.001,19.08.1946
20_4,2,113.064,667.274,19.08.1946
20_4,2,108.506,697.953,19.08.1946
20_4,2,103.776,655.849,19.08.1946
20_4,2,98.549,633.221,19.08.1946
20_4,2,86.669,649.196,19.08.1946
20_4,2,83.972,659.758,19.08.1946
20_4,2,72.625,689.489,19.08.1946
20_4,2,60.392,684.862,19.08.1946
20_4,2,68.123,664.415,19.08.1946
20_5,2,71.083,831.102,19.08.1946
20_5,2,66.048,797.594,19.08.1946
20_5,2,54.276,761.648,19.08.1946
20_5,2,56.312,808.956,19.08.1946
20_5,2,49.984,708.631,19.08.1946
20_5,2,63.598,751.617,19.08.1946
20_5,2,77.202,758.478,19.08.1946
20_5,2,98.076,731,19.08.1946
20_5,2,101.56,661.232,19.08.1946
20_5,2,99.196,668.431,19.08.1946
20_6,2,85.255,573.362,19.08.1946
20_6,2,87.299,560.185,19.08.1946
20_6,2,101.041,557.414,19.08.1946
20_6,2,86.317,572.352,19.08.1946
20_6,2,82.495,678.388,19.08.1946
20_6,2,72.058,633.876,19.08.1946
20_6,2,71.708,546.747,19.08.1946
20_6,2,72.777,556.122,19.08.1946
20_6,2,59.526,527.239,19.08.1946
20_6,2,59.938,616.563,19.08.1946
20_7,2,69.94,569.932,19.08.1946
20_7,2,78.631,572.473,19.08.1946
20_7,2,78.47,517.691,19.08.1946
20_7,2,64.622,599.743,19.08.1946
20_7,2,68.436,701.088,19.08.1946
20_7,2,82.95,702.258,19.08.1946
20_7,2,51.265,660.147,19.08.1946
20_7,2,41.691,748.015,19.08.1946
20_7,2,52.251,625.358,19.08.1946
20_7,2,48.524,629.284,19.08.1946
20_8,2,75.38,399.512,19.08.1946
20_8,2,67.293,369.804,19.08.1946
20_8,2,61.438,360.911,19.08.1946
20_8,2,50.879,460.22,19.08.1946
20_8,2,42.795,446.435,19.08.1946
20_8,2,44.764,439.55,19.08.1946
20_8,2,40.337,457.894,19.08.1946
20_8,2,46.487,409.142,19.08.1946
20_8,2,84.981,348.707,19.08.1946
20_8,2,57.381,353.949,19.08.1946
20_9,2,97.654,422.566,19.08.1946
20_9,2,100.706,390.862,19.08.1946
20_9,2,105.212,409.4,19.08.1946
20_9,2,110.938,426.59,19.08.1946
20_9,2,113.345,445.979,19.08.1946
20_9,2,111.762,495.295,19.08.1946
20_9,2,108.455,501.726,19.08.1946
20_9,2,108.975,505.044,19.08.1946
20_9,2,105.802,484.167,19.08.1946
20_9,2,102.293,461.451,19.08.1946
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,,,
22_1,2,137.578,815.639,15.10.1946
22_1,2,118.402,798.782,15.10.1946
22_2,2,,,
22_2,2,,,
22_2,2,,,
22_2,2,,,
22_2,2,,,
22_2,2,195.131,787.752,15.10.1946
22_2,2,,,
22_2,2,,,
22_2,2,,,
22_2,2,,,
22_3,2,,,
22_3,2,,,
22_3,2,158.536,820.536,15.10.1946
22_3,2,156.466,758.831,15.10.1946
22_3,2,149.71,752.025,15.10.1946
22_3,2,154.32,749.324,15.10.1946
22_3,2,138.93,711.598,15.10.1946
22_3,2,147.037,682.427,15.10.1946
22_3,2,126.792,758.175,15.10.1946
22_3,2,115.987,786.757,15.10.1946
24_1,2,157.048,603.411,17.09.1947
24_1,2,166.14,625.379,17.09.1947
24_1,2,143.65,636.065,17.09.1947
24_1,2,141.338,597.664,17.09.1947
24_1,2,144.66,596.367,17.09.1947
24_1,2,157.261,661.423,17.09.1947
24_1,2,140.141,734.837,17.09.1947
24_1,2,123.039,787.29,17.09.1947
24_1,2,126.654,755.53,17.09.1947
24_1,2,117.134,729.731,17.09.1947
24_10,2,136.624,451.562,17.09.1947
24_10,2,165.368,405.619,17.09.1947
24_10,2,136.266,460.034,17.09.1947
24_10,2,136.594,465.85,17.09.1947
24_10,2,133.849,524.317,17.09.1947
24_10,2,137.752,573.583,17.09.1947
24_10,2,118.927,590.255,17.09.1947
24_10,2,108.781,602.126,17.09.1947
24_10,2,110.337,606.511,17.09.1947
24_10,2,97.524,588.006,17.09.1947
24_2,2,223.126,498.872,17.09.1947
24_2,2,228.291,544.119,17.09.1947
24_2,2,202.484,545.635,17.09.1947
24_2,2,230.119,529.503,17.09.1947
24_2,2,216.074,585.145,17.09.1947
24_2,2,196.666,624.375,17.09.1947
24_2,2,168.839,682.706,17.09.1947
24_2,2,166.633,708.121,17.09.1947
24_2,2,145.285,740.894,17.09.1947
24_2,2,125.471,779.69,17.09.1947
24_3,2,142.379,555.61,17.09.1947
24_3,2,150.472,554.948,17.09.1947
24_3,2,134.387,582.907,17.09.1947
24_3,2,143.382,544.953,17.09.1947
24_3,2,149.577,630.813,17.09.1947
24_3,2,159.88,610.286,17.09.1947
24_3,2,176.019,500.02,17.09.1947
24_3,2,171.605,550.352,17.09.1947
24_3,2,160.688,626.233,17.09.1947
24_3,2,129.661,643.663,17.09.1947
24_4,2,111.157,723.48,17.09.1947
24_4,2,112.184,746.278,17.09.1947
24_4,2,122.688,779.135,17.09.1947
24_4,2,117.886,739.364,17.09.1947
24_4,2,106.048,723.184,17.09.1947
24_4,2,86.541,756.286,17.09.1947
24_4,2,87.767,704.874,17.09.1947
24_4,2,101.298,661.877,17.09.1947
24_4,2,112.716,582.885,17.09.1947
24_4,2,114.095,516.129,17.09.1947
24_5,2,141.073,420.905,17.09.1947
24_5,2,123.51,638.711,17.09.1947
24_5,2,122.571,647.547,17.09.1947
24_5,2,122.311,614.96,17.09.1947
24_5,2,138.169,574.454,17.09.1947
24_5,2,137.645,578.389,17.09.1947
24_5,2,159.337,520.396,17.09.1947
24_5,2,173.22,477.575,17.09.1947
24_5,2,172.236,467.621,17.09.1947
24_5,2,199.909,462.703,17.09.1947
24_6,2,187.936,469.576,17.09.1947
24_6,2,178.83,499.116,17.09.1947
24_6,2,152.339,492.684,17.09.1947
24_6,2,166.662,493.65,17.09.1947
24_6,2,163.258,534.217,17.09.1947
24_6,2,147.325,576.229,17.09.1947
24_6,2,136.805,570.984,17.09.1947
24_6,2,121.857,567.006,17.09.1947
24_6,2,128.764,444.148,17.09.1947
24_6,2,132.223,461.72,17.09.1947
24_7,2,261.449,580.711,17.09.1947
24_7,2,245.094,577.756,17.09.1947
24_7,2,244.628,569.234,17.09.1947
24_7,2,253.447,559.648,17.09.1947
24_7,2,251.936,546.683,17.09.1947
24_7,2,250.602,529.698,17.09.1947
24_7,2,256.522,548.924,17.09.1947
24_7,2,260.28,533,17.09.1947
24_7,2,223.467,563.138,17.09.1947
24_7,2,203.851,594.3,17.09.1947
24_8,2,166.012,380.291,17.09.1947
24_8,2,153.039,359.542,17.09.1947
24_8,2,155.248,312.967,17.09.1947
24_8,2,154.031,358.294,17.09.1947
24_8,2,167.571,435.08,17.09.1947
24_8,2,161.643,404.092,17.09.1947
24_8,2,183.125,426.29,17.09.1947
24_8,2,161.192,482.673,17.09.1947
24_8,2,167.024,481.965,17.09.1947
24_8,2,170.5,481.609,17.09.1947
24_9,2,144.626,429.085,17.09.1947
24_9,2,154.981,440.39,17.09.1947
24_9,2,142.809,397.663,17.09.1947
24_9,2,158.855,343.264,17.09.1947
24_9,2,168.828,284.409,17.09.1947
24_9,2,198.889,321.461,17.09.1947
24_9,2,207.986,386.384,17.09.1947
24_9,2,226.253,395.794,17.09.1947
24_9,2,221.272,473.393,17.09.1947
24_9,2,207.417,517.112,17.09.1947
25_1,2,71.872,509.947,01.12.1948
25_1,2,74.138,475.09,01.12.1948
25_1,2,76.31,484.653,01.12.1948
25_1,2,95.257,444.825,01.12.1948
25_1,2,91.473,440.762,01.12.1948
25_1,2,89.511,426.156,01.12.1948
25_1,2,86.714,406.508,01.12.1948
25_1,2,88.285,392.397,01.12.1948
25_1,2,87.794,400.594,01.12.1948
25_1,2,75.908,417.811,01.12.1948
25_2,2,99.719,822.914,01.12.1948
25_2,2,80.667,814.221,01.12.1948
25_2,2,95.085,855.098,01.12.1948
25_2,2,,,
25_2,2,,,
25_2,2,,,
25_2,2,,,
25_2,2,,,
25_2,2,,,
25_2,2,,,
25_3,2,96.931,350.09,01.12.1948
25_3,2,97.777,377.039,01.12.1948
25_3,2,102.378,404.064,01.12.1948
25_3,2,97.214,462.168,01.12.1948
25_3,2,80.318,496.252,01.12.1948
25_3,2,92.302,539.156,01.12.1948
25_3,2,77.803,550.492,01.12.1948
25_3,2,74.361,546.297,01.12.1948
25_3,2,79.053,528.542,01.12.1948
25_3,2,69.221,612.755,01.12.1948
26_1,2,183.228,611.386,27.08.1949
26_1,2,213.264,594.183,27.08.1949
26_1,2,226.825,652.999,27.08.1949
26_1,2,230.419,573.358,27.08.1949
26_1,2,235.733,592.018,27.08.1949
26_1,2,241.38,575.383,27.08.1949
26_1,2,241.801,579.786,27.08.1949
26_1,2,252.07,600.235,27.08.1949
26_1,2,266.089,640.919,27.08.1949
26_1,2,269.168,668.901,27.08.1949
26_2,2,263.392,565.892,27.08.1949
26_2,2,263.856,663.877,27.08.1949
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_2,2,,,
26_3,2,101.303,872.137,27.08.1949
26_3,2,100.239,867.397,27.08.1949
26_3,2,89.568,867.237,27.08.1949
26_3,2,99.633,845.915,27.08.1949
26_3,2,134.431,699.458,27.08.1949
26_3,2,181.251,658.679,27.08.1949
26_3,2,228.317,567.934,27.08.1949
26_3,2,257.753,483.883,27.08.1949
26_3,2,262.64,438.062,27.08.1949
26_3,2,227.763,531.217,27.08.1949
26_4,2,265.806,475.713,27.08.1949
26_4,2,274.556,438.557,27.08.1949
26_4,2,272.966,398.564,27.08.1949
26_4,2,260.784,309.895,27.08.1949
26_4,2,282.643,285.775,27.08.1949
26_4,2,287.652,398.971,27.08.1949
26_4,2,295.042,376.91,27.08.1949
26_4,2,288.399,416.315,27.08.1949
26_4,2,286.211,440.317,27.08.1949
26_4,2,270.699,441.638,27.08.1949
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_5,2,,,
26_6,2,239.095,493.052,27.08.1949
26_6,2,223.457,550.444,27.08.1949
26_6,2,207.209,684.859,27.08.1949
26_6,2,192.081,716.36,27.08.1949
26_6,2,167.31,648.063,27.08.1949
26_6,2,187.904,604.184,27.08.1949
26_6,2,,,
26_6,2,168.093,516.332,27.08.1949
26_6,2,160.609,547.113,27.08.1949
26_6,2,164.167,586.089,27.08.1949
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,,,
26_7,2,242.108,750.506,27.08.1949
26_7,2,,,
26_8,2,162.131,806.683,27.08.1949
26_8,2,155.539,806.483,27.08.1949
26_8,2,139.365,812.338,27.08.1949
26_8,2,147.68,800.917,27.08.1949
26_8,2,150.865,810.084,27.08.1949
26_8,2,155.871,800.57,27.08.1949
26_8,2,162.453,757.86,27.08.1949
26_8,2,157.299,789.343,27.08.1949
26_8,2,125.826,855.995,27.08.1949
26_8,2,,,
26_9,2,68.347,754.794,27.08.1949
26_9,2,70.156,780.152,27.08.1949
26_9,2,69.138,747.451,27.08.1949
26_9,2,81.517,703.604,27.08.1949
26_9,2,90.962,603.773,27.08.1949
26_9,2,94.055,492.683,27.08.1949
26_9,2,104.07,471.784,27.08.1949
26_9,2,100.278,519.892,27.08.1949
26_9,2,108.616,586.113,27.08.1949
26_9,2,131.103,606.076,27.08.1949
27_1,2,162.354,552.928,15.04.1967
27_1,2,162.008,541.589,15.04.1967
27_1,2,169.264,499.97,15.04.1967
27_1,2,175.256,515.704,15.04.1967
27_1,2,138.785,605.948,15.04.1967
27_1,2,136.195,599.192,15.04.1967
27_1,2,147.491,684.583,15.04.1967
27_1,2,145.874,735.57,15.04.1967
27_1,2,140.161,735.735,15.04.1967
27_1,2,113.171,698.961,15.04.1967
27_2,2,122.363,827.031,15.04.1967
27_2,2,146.013,833.995,15.04.1967
27_2,2,178.392,775.751,15.04.1967
27_2,2,,,
27_2,2,,,
27_2,2,,,
27_2,2,,,
27_2,2,,,
27_2,2,,,
27_2,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_3,2,,,
27_4,2,112.71,524.788,15.04.1967
27_4,2,114.128,516.319,15.04.1967
27_4,2,117.767,498.833,15.04.1967
27_4,2,116.437,539.798,15.04.1967
27_4,2,121.141,556.944,15.04.1967
27_4,2,117.692,589.948,15.04.1967
27_4,2,98.34,688.725,15.04.1967
27_4,2,111.565,767.178,15.04.1967
27_4,2,112.599,792.002,15.04.1967
27_4,2,131.465,693.458,15.04.1967
