sample,position,aragonite_thickness_um,calcite_thickness_um,date
16_9,2,209.049,554.019,22.04.1938
16_9,2,204.139,589.177,22.04.1938
16_9,2,196.351,631.822,22.04.1938
16_9,2,189.42,602.968,22.04.1938
16_9,2,173.347,613.902,22.04.1938
16_9,2,163.739,641.959,22.04.1938
16_9,2,160.831,679.757,22.04.1938
16_9,2,133.628,751.57,22.04.1938
16_9,2,124.256,704.24,22.04.1938
16_10,2,272.522,755.455,22.04.1938
16_10,2,259.809,656.661,22.04.1938
16_10,2,260.724,664.017,22.04.1938
16_10,2,263.149,688.628,22.04.1938
16_10,2,267.309,801.929,22.04.1938
16_10,2,267.716,873.434,22.04.1938
16_10,2,247.731,880.478,22.04.1938
16_10,2,222.661,911.795,22.04.1938
16_10,2,234.66,882.228,22.04.1938
16_10,2,216.663,831.857,22.04.1938
18_2,2,180.091,617.139,13.09.1945
18_2,2,176.162,641.094,13.09.1945
18_2,2,176.992,712.749,13.09.1945
18_2,2,176.386,801.044,13.09.1945
18_2,2,163.351,908.796,13.09.1945
18_2,2,150.667,816.788,13.09.1945
18_2,2,138.09,858.917,13.09.1945
18_2,2,143.507,877.469,13.09.1945
18_2,2,140.94,891.412,13.09.1945
18_2,2,131.796,906.201,13.09.1945
18_3,2,54.883,745.129,13.09.1945
18_3,2,69.477,601.231,13.09.1945
18_3,2,100.283,483.639,13.09.1945
18_3,2,87.366,507.172,13.09.1945
18_3,2,85.539,533.452,13.09.1945
18_3,2,101.022,543.846,13.09.1945
18_3,2,100.622,593.672,13.09.1945
18_3,2,91.997,621.121,13.09.1945
18_3,2,84.871,582.027,13.09.1945
18_3,2,80.151,617.467,13.09.1945
18_4,2,214.939,539.142,13.09.1945
18_4,2,202.567,520.137,13.09.1945
18_4,2,187.131,563.019,13.09.1945
18_4,2,195.813,500.923,13.09.1945
18_4,2,160.681,542.563,13.09.1945
18_4,2,146.045,515.87,13.09.1945
18_4,2,135.612,494.862,13.09.1945
18_4,2,142.364,529.674,13.09.1945
18_4,2,154.858,555.795,13.09.1945
18_4,2,172.492,403.06,13.09.1945
18_5,2,203.731,417.249,13.09.1945
18_5,2,193.734,456.145,13.09.1945
18_5,2,185.348,532.488,13.09.1945
18_5,2,188.491,565.168,13.09.1945
18_5,2,188.49,584.515,13.09.1945
18_5,2,175.597,614.521,13.09.1945
18_5,2,169.306,630.382,13.09.1945
18_5,2,153.017,651.446,13.09.1945
18_5,2,145.54,601.113,13.09.1945
18_5,2,128.85,634.612,13.09.1945
18_6,2,196.025,403.603,13.09.1945
18_6,2,205.201,390.665,13.09.1945
18_6,2,195.597,402.06,13.09.1945
18_6,2,197.891,435.632,13.09.1945
18_6,2,204.201,410.143,13.09.1945
18_6,2,205.181,468.778,13.09.1945
18_6,2,210.268,453.722,13.09.1945
18_6,2,200.037,457.215,13.09.1945
18_6,2,189.584,444.578,13.09.1945
18_6,2,212.03,377.857,13.09.1945
18_7,2,238.856,564.535,13.09.1945
18_7,2,202.773,561.875,13.09.1945
18_7,2,174.606,635.561,13.09.1945
18_7,2,133.152,794.597,13.09.1945
18_7,2,119.074,848.1,13.09.1945
18_7,2,96.784,903.139,13.09.1945
18_7,2,96.299,918.707,13.09.1945
18_7,2,93.037,859.466,13.09.1945
18_7,2,59.737,893.975,13.09.1945
18_7,2,57.316,888.366,13.09.1945
18_8,2,149.954,745.434,13.09.1945
18_8,2,158.8,703.323,13.09.1945
18_8,2,151.759,658.891,13.09.1945
18_8,2,140.945,622.525,13.09.1945
18_8,2,125.947,613.856,13.09.1945
18_8,2,117.727,562.236,13.09.1945
18_8,2,134.99,579.065,13.09.1945
18_8,2,119.224,635.604,13.09.1945
18_8,2,109.24,652.331,13.09.1945
18_8,2,103.257,707.749,13.09.1945
18_9,2,63.146,968.405,13.09.1945
18_9,2,55.836,842.634,13.09.1945
18_9,2,54.884,724.531,13.09.1945
18_9,2,62.04,792.321,13.09.1945
18_9,2,66.927,768.684,13.09.1945
18_9,2,84.73,820.015,13.09.1945
18_9,2,80.256,810.938,13.09.1945
18_9,2,81.796,819.073,13.09.1945
18_9,2,79.242,847.009,13.09.1945
18_9,2,90.627,920.469,13.09.1945
19_1,2,158.962,416.437,19.04.1946
19_1,2,133.008,465.153,19.04.1946
19_1,2,125.761,502.237,19.04.1946
19_1,2,110.141,563.235,19.04.1946
19_1,2,99.633,544.34,19.04.1946
19_1,2,96.262,527.522,19.04.1946
19_1,2,115.23,474.926,19.04.1946
19_1,2,132.803,407.972,19.04.1946
19_1,2,125.112,438.153,19.04.1946
19_1,2,107.984,440.094,19.04.1946
19_2,2,145.783,402.852,19.04.1946
19_2,2,160.455,422.099,19.04.1946
19_2,2,170.414,413.088,19.04.1946
19_2,2,168.308,413.075,19.04.1946
19_2,2,179.219,410.3,19.04.1946
19_2,2,193.195,396.77,19.04.1946
19_2,2,184.315,409.98,19.04.1946
19_2,2,179.904,401.428,19.04.1946
19_2,2,185.412,496.742,19.04.1946
19_2,2,161.015,447.983,19.04.1946
20_1,2,45.171,406.607,19.08.1946
20_1,2,47.622,322.982,19.08.1946
20_1,2,43.466,278.054,19.08.1946
20_1,2,48.846,307.074,19.08.1946
20_1,2,68.042,293.555,19.08.1946
20_1,2,91.371,468.521,19.08.1946
20_1,2,77.763,480.185,19.08.1946
20_1,2,67.275,522.67,19.08.1946
20_1,2,90.431,380.184,19.08.1946
20_1,2,114.321,321.761,19.08.1946
20_3,2,27.74,867.536,19.08.1946
20_3,2,22.021,827.783,19.08.1946
20_3,2,32.79,664.911,19.08.1946
20_3,2,43.482,711.516,19.08.1946
20_3,2,34.637,759.52,19.08.1946
20_3,2,39.575,715.891,19.08.1946
20_3,2,43.547,657.873,19.08.1946
20_3,2,45.857,679.955,19.08.1946
20_3,2,44.837,622.831,19.08.1946
20_3,2,45.999,605.036,19.08.1946
20_4,2,110.055,583.452,19.08.1946
20_4,2,107.782,678.825,19.08.1946
20_4,2,101.557,655.769,19.08.1946
20_4,2,86.834,640.773,19.08.1946
20_4,2,81.341,650.596,19.08.1946
20_4,2,69.986,694.033,19.08.1946
20_4,2,72.856,665.558,19.08.1946
20_4,2,60.266,662.927,19.08.1946
20_4,2,73.843,638.894,19.08.1946
20_4,2,73.265,613.586,19.08.1946
20_5,2,73.786,832.298,19.08.1946
20_5,2,76.362,787.844,19.08.1946
20_5,2,47.906,779.532,19.08.1946
20_5,2,55.129,765.826,19.08.1946
20_5,2,65.409,733.409,19.08.1946
20_5,2,73.007,757.526,19.08.1946
20_5,2,91.046,711.34,19.08.1946
20_5,2,91.944,679.44,19.08.1946
20_5,2,101.845,640.305,19.08.1946
20_5,2,105.052,665.692,19.08.1946
20_6,2,97.863,591.371,19.08.1946
20_6,2,87.852,559.001,19.08.1946
20_6,2,94.109,574.795,19.08.1946
20_6,2,95.804,621.363,19.08.1946
20_6,2,93.861,646.064,19.08.1946
20_6,2,79.707,651.263,19.08.1946
20_6,2,75.564,568.671,19.08.1946
20_6,2,73.849,566.452,19.08.1946
20_6,2,69.984,524.69,19.08.1946
20_6,2,41.975,510.513,19.08.1946
20_7,2,84.224,604.094,19.08.1946
20_7,2,83.457,574.105,19.08.1946
20_7,2,75.635,520.544,19.08.1946
20_7,2,66.721,615.74,19.08.1946
20_7,2,68.075,703.127,19.08.1946
20_7,2,56.378,655.151,19.08.1946
20_7,2,47.739,692.309,19.08.1946
20_7,2,46.809,759.015,19.08.1946
20_7,2,42.938,629.662,19.08.1946
20_7,2,42.844,681.286,19.08.1946
20_8,2,64.414,395.781,19.08.1946
20_8,2,54.425,362.615,19.08.1946
20_8,2,53.152,379.523,19.08.1946
20_8,2,42.77,458.8,19.08.1946
20_8,2,44.269,898.714,19.08.1946
20_8,2,36.937,452.968,19.08.1946
20_8,2,29.734,456.247,19.08.1946
20_8,2,58.399,402.715,19.08.1946
20_8,2,50.748,372.816,19.08.1946
20_8,2,51.026,361.484,19.08.1946
20_9,2,55.474,783.109,19.08.1946
20_9,2,51.516,855.929,19.08.1946
20_9,2,61.47,919.756,19.08.1946
20_9,2,100.201,720.543,19.08.1946
20_9,2,89.202,517.838,19.08.1946
20_9,2,110.185,381.724,19.08.1946
20_9,2,110.953,413.964,19.08.1946
20_9,2,110.679,456.958,19.08.1946
20_9,2,110.742,496.631,19.08.1946
20_9,2,99.855,500.381,19.08.1946
22_1,2,99.325,1018.003,15.10.1946
22_1,2,94.679,1049.708,15.10.1946
22_1,2,111.431,1050.531,15.10.1946
22_1,2,123.126,1022.351,15.10.1946
22_1,2,134.141,921.488,15.10.1946
22_1,2,137.131,902.343,15.10.1946
22_1,2,138.399,913.06,15.10.1946
22_1,2,135.042,851.691,15.10.1946
22_1,2,134.02,827.478,15.10.1946
22_1,2,117.302,822.542,15.10.1946
22_2,2,73.291,1044.913,15.10.1946
22_2,2,90.232,1048.888,15.10.1946
22_2,2,107.913,1093.142,15.10.1946
22_2,2,144.254,970.275,15.10.1946
22_2,2,190.519,857.334,15.10.1946
22_2,2,214.99,775.834,15.10.1946
22_2,2,264.36,846.31,15.10.1946
22_2,2,259.905,988.288,15.10.1946
22_2,2,227.744,1085.07,15.10.1946
22_2,2,204.876,1160.444,15.10.1946
22_3,2,156.11,865.801,15.10.1946
22_3,2,148.111,879.886,15.10.1946
22_3,2,165.6,801.816,15.10.1946
22_3,2,156.643,742.413,15.10.1946
22_3,2,164.122,770.414,15.10.1946
22_3,2,145.885,725.721,15.10.1946
22_3,2,134.944,692.875,15.10.1946
22_3,2,133.709,711.69,15.10.1946
22_3,2,130.188,761.441,15.10.1946
22_3,2,112.109,789.286,15.10.1946
24_1,2,172.22,594.596,17.09.1947
24_1,2,139.224,645.574,17.09.1947
24_1,2,132.47,579.919,17.09.1947
24_1,2,147.337,589.348,17.09.1947
24_1,2,149.766,644.78,17.09.1947
24_1,2,130.253,727.081,17.09.1947
24_1,2,121.498,772.846,17.09.1947
24_1,2,111.634,758.502,17.09.1947
24_1,2,118.962,740.269,17.09.1947
24_1,2,122.254,717.609,17.09.1947
24_2,2,235.824,539.132,17.09.1947
24_2,2,219.969,554.146,17.09.1947
24_2,2,237.047,545.188,17.09.1947
24_2,2,236.847,508.087,17.09.1947
24_2,2,219.127,581.726,17.09.1947
24_2,2,199.87,622.052,17.09.1947
24_2,2,186.4,642.41,17.09.1947
24_2,2,177.198,704.535,17.09.1947
24_2,2,162.649,725.228,17.09.1947
24_2,2,159.425,743.535,17.09.1947
24_3,2,153.049,551.132,17.09.1947
24_3,2,151.296,551.481,17.09.1947
24_3,2,143.691,578.175,17.09.1947
24_3,2,147.183,526.316,17.09.1947
24_3,2,165.521,622.785,17.09.1947
24_3,2,174.082,519.285,17.09.1947
24_3,2,172.915,558.184,17.09.1947
24_3,2,165.408,625.237,17.09.1947
24_3,2,142.306,626.653,17.09.1947
24_3,2,138.073,638.497,17.09.1947
24_4,2,105.243,731.838,17.09.1947
24_4,2,124.265,778.638,17.09.1947
24_4,2,113.052,747.814,17.09.1947
24_4,2,109.157,726.161,17.09.1947
24_4,2,80.812,756.772,17.09.1947
24_4,2,93.315,707.641,17.09.1947
24_4,2,106.924,660.983,17.09.1947
24_4,2,114.344,605.904,17.09.1947
24_4,2,114.655,548.27,17.09.1947
24_4,2,109.759,527.754,17.09.1947
24_5,2,146.048,450.02,17.09.1947
24_5,2,119.595,645.511,17.09.1947
24_5,2,114.7,676.536,17.09.1947
24_5,2,114.963,635.618,17.09.1947
24_5,2,135.424,628.024,17.09.1947
24_5,2,133.429,568.14,17.09.1947
24_5,2,156.366,575.641,17.09.1947
24_5,2,178.601,498.459,17.09.1947
24_5,2,173.986,473.863,17.09.1947
24_5,2,186.363,468.892,17.09.1947
24_6,2,191.051,460.692,17.09.1947
24_6,2,166.029,497.092,17.09.1947
24_6,2,166.334,492.992,17.09.1947
24_6,2,160.869,478.038,17.09.1947
24_6,2,151.708,530.444,17.09.1947
24_6,2,143.861,581.276,17.09.1947
24_6,2,140.19,572.998,17.09.1947
24_6,2,131.889,573.455,17.09.1947
24_6,2,134.483,466.317,17.09.1947
24_6,2,128.091,453.335,17.09.1947
24_7,2,258.268,589.03,17.09.1947
24_7,2,245.091,580.962,17.09.1947
24_7,2,248.164,564.467,17.09.1947
24_7,2,250.563,553.621,17.09.1947
24_7,2,252.083,534.786,17.09.1947
24_7,2,250.771,549.583,17.09.1947
24_7,2,250.043,546.297,17.09.1947
24_7,2,234.598,573.959,17.09.1947
24_7,2,224.753,574.369,17.09.1947
24_7,2,217.518,586.756,17.09.1947
24_8,2,169.337,392.883,17.09.1947
24_8,2,163.432,353.811,17.09.1947
24_8,2,169.099,315.669,17.09.1947
24_8,2,158.786,352.258,17.09.1947
24_8,2,168.261,441.17,17.09.1947
24_8,2,175.995,409.816,17.09.1947
24_8,2,195.848,438.312,17.09.1947
24_8,2,167.966,487.113,17.09.1947
24_8,2,169.173,497.155,17.09.1947
24_8,2,171.66,482.991,17.09.1947
24_9,2,152.348,412.293,17.09.1947
24_9,2,153.131,452.274,17.09.1947
24_9,2,146.363,388.622,17.09.1947
24_9,2,151.353,334.769,17.09.1947
24_9,2,187.636,303.137,17.09.1947
24_9,2,205.758,372.597,17.09.1947
24_9,2,217.692,379.78,17.09.1947
24_9,2,213.866,435.442,17.09.1947
24_9,2,211.48,497.963,17.09.1947
24_9,2,200.654,521.566,17.09.1947
24_10,2,155.724,454.084,17.09.1947
24_10,2,158.57,422.149,17.09.1947
24_10,2,123.855,474.062,17.09.1947
24_10,2,124.421,479.162,17.09.1947
24_10,2,136.344,574.236,17.09.1947
24_10,2,130.145,578.313,17.09.1947
24_10,2,112.871,598.501,17.09.1947
24_10,2,117.036,600.845,17.09.1947
24_10,2,118.118,607.488,17.09.1947
24_10,2,101.868,605.854,17.09.1947
25_1,2,69.64,517.849,01.12.1948
25_1,2,75.539,489.901,01.12.1948
25_1,2,83.326,485.391,01.12.1948
25_1,2,85.626,456.409,01.12.1948
25_1,2,92.877,440.742,01.12.1948
25_1,2,86.616,448.272,01.12.1948
25_1,2,81.699,426.585,01.12.1948
25_1,2,78.189,424.938,01.12.1948
25_1,2,84.056,441.691,01.12.1948
25_1,2,78.159,435.402,01.12.1948
25_2,2,95.828,847.045,01.12.1948
25_2,2,89.031,831.008,01.12.1948
25_2,2,90.314,855.055,01.12.1948
25_2,2,77.271,916.364,01.12.1948
25_2,2,53.415,999.44,01.12.1948
25_2,2,52.085,1034.456,01.12.1948
25_2,2,64.418,1033.775,01.12.1948
25_2,2,77.794,1041.997,01.12.1948
25_2,2,86.547,1061.055,01.12.1948
25_2,2,87.7,1042.971,01.12.1948
25_3,2,118.84,365.424,01.12.1948
25_3,2,102.195,382.34,01.12.1948
25_3,2,106.56,424.827,01.12.1948
25_3,2,97.949,502.103,01.12.1948
25_3,2,82.272,524.035,01.12.1948
25_3,2,71.931,544.339,01.12.1948
25_3,2,74.764,558.542,01.12.1948
25_3,2,76.947,547.454,01.12.1948
25_3,2,84.129,552.34,01.12.1948
25_3,2,68.919,605.021,01.12.1948
26_1,2,205.317,594.59,27.08.1949
26_1,2,214.928,557.794,27.08.1949
26_1,2,228.651,664.8,27.08.1949
26_1,2,228.005,653.485,27.08.1949
26_1,2,238.49,557.716,27.08.1949
26_1,2,246.399,598.792,27.08.1949
26_1,2,250.763,579.1,27.08.1949
26_1,2,257.617,597.012,27.08.1949
26_1,2,267.103,636.744,27.08.1949
26_1,2,274.625,662.474,27.08.1949
26_2,2,274.477,587.013,27.08.1949
26_2,2,256.451,725.846,27.08.1949
26_2,2,254.005,786.902,27.08.1949
26_2,2,226.265,840.107,27.08.1949
26_2,2,223.568,795.124,27.08.1949
26_2,2,223.202,791.682,27.08.1949
26_2,2,232.893,846.359,27.08.1949
26_2,2,256.139,880.51,27.08.1949
26_2,2,258.125,866.88,27.08.1949
26_2,2,305.392,841.829,27.08.1949
26_3,2,93.446,886.87,27.08.1949
26_3,2,110.392,869.261,27.08.1949
26_3,2,88.152,878.958,27.08.1949
26_3,2,110.354,773.883,27.08.1949
26_3,2,157.478,632.785,27.08.1949
26_3,2,237.977,556.17,27.08.1949
26_3,2,265.91,470.135,27.08.1949
26_3,2,262.895,439.358,27.08.1949
26_3,2,234.851,531.366,27.08.1949
26_3,2,232.447,531.419,27.08.1949
26_4,2,279.365,469.707,27.08.1949
26_4,2,276.78,448.275,27.08.1949
26_4,2,269.269,390.377,27.08.1949
26_4,2,268.995,320.266,27.08.1949
26_4,2,288.229,375.243,27.08.1949
26_4,2,286.298,407.494,27.08.1949
26_4,2,288.502,413.565,27.08.1949
26_4,2,288.149,431.63,27.08.1949
26_4,2,283.995,437.929,27.08.1949
26_4,2,269.05,422.717,27.08.1949
26_5,2,152.579,996.227,27.08.1949
26_5,2,127.157,995.756,27.08.1949
26_5,2,89.561,1096.328,27.08.1949
26_5,2,76.123,1212.473,27.08.1949
26_5,2,86.459,1186.182,27.08.1949
26_5,2,84.06,1251.725,27.08.1949
26_5,2,69.513,1288.389,27.08.1949
26_5,2,76.954,1268.247,27.08.1949
26_5,2,89.792,1227.704,27.08.1949
26_5,2,86.797,1173.795,27.08.1949
26_6,2,248.371,484.107,27.08.1949
26_6,2,252.052,588.46,27.08.1949
26_6,2,220.389,701.695,27.08.1949
26_6,2,207.481,676.483,27.08.1949
26_6,2,203.671,623.439,27.08.1949
26_6,2,190.553,488.677,27.08.1949
26_6,2,175.374,474.737,27.08.1949
26_6,2,162.71,498.101,27.08.1949
26_6,2,171.447,523.226,27.08.1949
26_6,2,165.187,619.298,27.08.1949
26_7,2,227.316,852.838,27.08.1949
26_7,2,249.854,884.637,27.08.1949
26_7,2,265.352,891.091,27.08.1949
26_7,2,285.322,795.302,27.08.1949
26_7,2,314.955,745.925,27.08.1949
26_7,2,295.498,779.572,27.08.1949
26_7,2,278.049,781.74,27.08.1949
26_7,2,250.562,755.783,27.08.1949
26_7,2,234.769,784.64,27.08.1949
26_7,2,212.617,833.749,27.08.1949
26_8,2,159.881,806.748,27.08.1949
26_8,2,144.128,819.727,27.08.1949
26_8,2,149.247,784.117,27.08.1949
26_8,2,141.672,802.43,27.08.1949
26_8,2,145.004,819.166,27.08.1949
26_8,2,158.666,803.09,27.08.1949
26_8,2,165.244,756.912,27.08.1949
26_8,2,163.351,790.366,27.08.1949
26_8,2,133.564,864.409,27.08.1949
26_8,2,122.596,988.826,27.08.1949
26_9,2,72.875,755.904,27.08.1949
26_9,2,63.408,796.77,27.08.1949
26_9,2,64.471,731.439,27.08.1949
26_9,2,87.116,745.613,27.08.1949
26_9,2,85.429,609.391,27.08.1949
26_9,2,92.41,482.549,27.08.1949
26_9,2,89.626,525.474,27.08.1949
26_9,2,111.559,562.316,27.08.1949
26_9,2,103.522,615.755,27.08.1949
26_9,2,117.037,614.694,27.08.1949
27_1,2,155.031,571.553,15.04.1967
27_1,2,156.269,580.435,15.04.1967
27_1,2,158.925,505.116,15.04.1967
27_1,2,170.357,523.391,15.04.1967
27_1,2,134.53,623.991,15.04.1967
27_1,2,132.197,674.98,15.04.1967
27_1,2,142.482,752.936,15.04.1967
27_1,2,149.664,736.303,15.04.1967
27_1,2,136.807,745.177,15.04.1967
27_1,2,124.494,718.455,15.04.1967
27_2,2,122.875,828.299,15.04.1967
27_2,2,145.835,839.163,15.04.1967
27_2,2,175.221,838.949,15.04.1967
27_2,2,180.379,855.12,15.04.1967
27_2,2,179.974,916.867,15.04.1967
27_2,2,171.16,911.672,15.04.1967
27_2,2,165.691,855.293,15.04.1967
27_2,2,171.568,861.655,15.04.1967
27_2,2,167.003,860.584,15.04.1967
27_2,2,129.239,911.142,15.04.1967
27_3,2,193.207,1223.436,15.04.1967
27_3,2,219.32,1171.491,15.04.1967
27_3,2,257.855,935.07,15.04.1967
27_3,2,298.093,926.168,15.04.1967
27_3,2,370.3,970.696,15.04.1967
27_3,2,417.975,989.044,15.04.1967
27_3,2,437.416,755.132,15.04.1967
27_3,2,421.324,737.539,15.04.1967
27_3,2,409.973,771.911,15.04.1967
27_3,2,374.71,923.646,15.04.1967
27_4,2,118.113,500.275,15.04.1967
27_4,2,114.56,523.815,15.04.1967
27_4,2,106.877,517.483,15.04.1967
27_4,2,105.766,549.325,15.04.1967
27_4,2,115.578,566.343,15.04.1967
27_4,2,104.489,676.485,15.04.1967
27_4,2,103.175,781.346,15.04.1967
27_4,2,112.58,791.294,15.04.1967
27_4,2,124.05,691.511,15.04.1967
27_4,2,148.441,633.773,15.04.1967
33_1,2,166.51,726.167,26.04.2019
33_1,2,169.095,751.978,26.04.2019
33_1,2,195.324,771.992,26.04.2019
33_1,2,223.568,701.809,26.04.2019
33_1,2,247.87,711.833,26.04.2019
33_1,2,290.201,786.04,26.04.2019
33_1,2,288.808,909.036,26.04.2019
33_1,2,289.812,1018.253,26.04.2019
33_1,2,280.564,1056.913,26.04.2019
33_1,2,255.941,1049.2,26.04.2019
33_2,2,172.275,738.713,26.04.2019
33_2,2,193.703,727.768,26.04.2019
33_2,2,201.618,813.515,26.04.2019
33_2,2,255.39,762.259,26.04.2019
33_2,2,272.17,758.186,26.04.2019
33_2,2,220.393,888.311,26.04.2019
33_2,2,222.247,943.652,26.04.2019
33_2,2,215.332,952.417,26.04.2019
33_2,2,197.78,953.635,26.04.2019
33_2,2,199.38,986.964,26.04.2019
33_3,2,204.536,646.526,26.04.2019
33_3,2,238.398,538.922,26.04.2019
33_3,2,239.852,582.107,26.04.2019
33_3,2,231.344,622.102,26.04.2019
33_3,2,236.773,675.693,26.04.2019
33_3,2,227.698,763.523,26.04.2019
33_3,2,224.572,810.048,26.04.2019
33_3,2,209.422,894.691,26.04.2019
33_3,2,201.291,831.046,26.04.2019
33_3,2,197.519,781.9,26.04.2019
33_4,2,146.118,1196.392,26.04.2019
33_4,2,149.781,1066.72,26.04.2019
33_4,2,111.784,1263.644,26.04.2019
33_4,2,77.763,1300.095,26.04.2019
33_4,2,77.771,1316.546,26.04.2019
33_4,2,102.064,1210.182,26.04.2019
33_4,2,82.094,1215.258,26.04.2019
33_4,2,63.182,1207.753,26.04.2019
33_4,2,65.092,1120.626,26.04.2019
33_4,2,60.865,1240.382,26.04.2019
33_5,2,158.795,815.886,26.04.2019
33_5,2,149.195,792.837,26.04.2019
33_5,2,142.484,780.173,26.04.2019
33_5,2,138.566,736.16,26.04.2019
33_5,2,147.784,667.326,26.04.2019
33_5,2,158.376,658.97,26.04.2019
33_5,2,164.108,699.936,26.04.2019
33_5,2,171.912,736.617,26.04.2019
33_5,2,158.071,798.265,26.04.2019
33_5,2,122.031,952.009,26.04.2019
33_6,2,167.736,707.12,26.04.2019
33_6,2,181.074,658.662,26.04.2019
33_6,2,208.493,784.467,26.04.2019
33_6,2,205.689,821.713,26.04.2019
33_6,2,198.206,779.472,26.04.2019
33_6,2,190.107,795.96,26.04.2019
33_6,2,187.576,831.65,26.04.2019
33_6,2,199.261,870.948,26.04.2019
33_6,2,211.699,974.246,26.04.2019
33_6,2,197.125,1159.845,26.04.2019
33_7,2,144.764,1135.733,26.04.2019
33_7,2,119.845,1224.017,26.04.2019
33_7,2,125.934,1267.518,26.04.2019
33_7,2,119.055,1260.018,26.04.2019
33_7,2,132.247,1273.454,26.04.2019
33_7,2,136.085,1258.784,26.04.2019
33_7,2,132.367,1204.396,26.04.2019
33_7,2,145.781,1167.459,26.04.2019
33_7,2,156.207,1086.885,26.04.2019
33_7,2,142.278,1032.716,26.04.2019
33_8,2,249.375,782.047,26.04.2019
33_8,2,174.966,928.29,26.04.2019
33_8,2,135.815,1045.488,26.04.2019
33_8,2,116.644,1078.958,26.04.2019
33_8,2,95.53,1149.602,26.04.2019
33_8,2,83.79,1117.996,26.04.2019
33_8,2,73.41,1184.426,26.04.2019
33_8,2,70.611,1248.176,26.04.2019
33_8,2,64.487,1117.156,26.04.2019
33_8,2,63.629,1038.608,26.04.2019
33_9,2,172.056,895.989,26.04.2019
33_9,2,149.192,994.05,26.04.2019
33_9,2,136.733,1030.525,26.04.2019
33_9,2,119.026,1112.344,26.04.2019
33_9,2,125.367,1076.75,26.04.2019
33_9,2,129.767,1050.067,26.04.2019
33_9,2,102.672,1054.671,26.04.2019
33_9,2,116.385,1030.901,26.04.2019
33_9,2,111.068,1062.858,26.04.2019
33_9,2,106.515,1103.783,26.04.2019
31_1,2,148.914,995.921,30.05.1977
31_1,2,131.326,960.594,30.05.1977
31_1,2,116.068,1063.723,30.05.1977
31_1,2,121.6,1023.55,30.05.1977
31_1,2,106.085,982.262,30.05.1977
31_1,2,96.053,892.797,30.05.1977
31_1,2,101.937,899.238,30.05.1977
31_1,2,100.544,967.163,30.05.1977
31_1,2,106.702,944.097,30.05.1977
31_1,2,103.186,914.115,30.05.1977
31_2,2,141.701,387.888,30.05.1977
31_2,2,127.603,401.406,30.05.1977
31_2,2,137.283,439.424,30.05.1977
31_2,2,117.802,388.927,30.05.1977
31_2,2,126.364,403.395,30.05.1977
31_2,2,105.311,433.367,30.05.1977
31_2,2,89.519,461.174,30.05.1977
31_2,2,93.746,479.467,30.05.1977
31_2,2,91.786,492.172,30.05.1977
31_2,2,91.573,492.359,30.05.1977
31_3,2,137.326,723.761,30.05.1977
31_3,2,133.791,708.604,30.05.1977
31_3,2,131.115,700.875,30.05.1977
31_3,2,128.41,709.273,30.05.1977
31_3,2,120.704,734.393,30.05.1977
31_3,2,121.504,712.015,30.05.1977
31_3,2,129.841,773.4,30.05.1977
31_3,2,116.049,792.817,30.05.1977
31_3,2,114.447,836.452,30.05.1977
31_3,2,122.804,842.157,30.05.1977
31_4,2,154.565,486.598,30.05.1977
31_4,2,167.299,520.498,30.05.1977
31_4,2,172.71,455.438,30.05.1977
31_4,2,190.771,480.112,30.05.1977
31_4,2,182.866,684.303,30.05.1977
31_4,2,167.511,808.707,30.05.1977
31_4,2,157.941,867.887,30.05.1977
31_4,2,158.845,979.205,30.05.1977
31_4,2,141.019,1079.727,30.05.1977
31_4,2,150.346,1078.876,30.05.1977
31_5,2,217.958,544.841,30.05.1977
31_5,2,230.4,540.657,30.05.1977
31_5,2,223.274,477.004,30.05.1977
31_5,2,207.481,473.899,30.05.1977
31_5,2,199.72,470.831,30.05.1977
31_5,2,194.537,474.261,30.05.1977
31_5,2,196.837,461.716,30.05.1977
31_5,2,204.312,418.416,30.05.1977
31_5,2,204.546,437.057,30.05.1977
31_5,2,192.744,459.954,30.05.1977
31_6,2,211.584,875.838,30.05.1977
31_6,2,213.101,821.531,30.05.1977
31_6,2,220.29,879.098,30.05.1977
31_6,2,206.557,874.831,30.05.1977
31_6,2,196.813,848.207,30.05.1977
31_6,2,183.228,942.083,30.05.1977
31_6,2,181.794,897.859,30.05.1977
31_6,2,180.552,928.592,30.05.1977
31_6,2,183.526,858.964,30.05.1977
31_6,2,159.487,793.313,30.05.1977
31_7,2,135.018,900.739,30.05.1977
31_7,2,153.697,854.863,30.05.1977
31_7,2,144.156,820.856,30.05.1977
31_7,2,137.874,884.288,30.05.1977
31_7,2,160.618,850.585,30.05.1977
31_7,2,162.663,795.875,30.05.1977
31_7,2,155.896,821.357,30.05.1977
31_7,2,174.283,872.416,30.05.1977
31_7,2,166.886,885.822,30.05.1977
31_7,2,172.394,884.096,30.05.1977
31_8,2,192.321,764.397,30.05.1977
31_8,2,179.08,776.734,30.05.1977
31_8,2,183.227,773.215,30.05.1977
31_8,2,191.035,821.617,30.05.1977
31_8,2,186.08,811.534,30.05.1977
31_8,2,190.945,879.902,30.05.1977
31_8,2,197.22,911.386,30.05.1977
31_8,2,209.083,944.348,30.05.1977
31_8,2,212.683,984.231,30.05.1977
31_8,2,226.983,1036.442,30.05.1977
32_1,2,380.117,614.782,30.05.1978
32_1,2,397.378,711.339,30.05.1978
32_1,2,406.582,740.602,30.05.1978
