"min_fit","min_se_fit","max_fit","max_se_fit","change","percent_change","calc_threshold","calc_threshold2"
182.433017317662,4.49239806485115,230.916341539037,3.67054772486916,48.4833242213754,26.57595918449,9.75,10.25
157.804558320147,4.85969106201935,211.136214963659,3.93688281429634,53.3316566435129,33.7960178154779,10.75,11.25
133.176099322631,5.25479822261547,191.356088388282,4.23702111016107,58.1799890656504,43.6865093373129,11.75,12.25
108.547640325116,5.67190988992896,171.575961812904,4.56429900246332,63.0283214877879,58.0651235706359,12.75,13.25
83.9191813276004,6.10651861009896,151.795835237526,4.91329612188335,67.8766539099255,80.8833604381235,13.75,14.25
59.2907223300852,6.55514512184401,132.015708662148,5.27970719644837,72.724986332063,122.658290326075,14.75,15.25
