"lat","long","year","month","sal","location"
51.3862,3.3558,1987,4,29.98,"DUI"
51.3862,3.3558,1987,4,29.4,"DUI"
51.3862,3.3558,1987,4,30.45,"DUI"
51.3767,3.22,1987,5,31.56,"DUI"
51.3862,3.3558,1987,5,31.76,"DUI"
51.3862,3.3558,1987,5,29.56,"DUI"
51.3862,3.3558,1987,5,NA,"DUI"
51.3862,3.3558,1987,5,30.05,"DUI"
51.3862,3.3558,1987,6,29.4,"DUI"
51.3862,3.3558,1987,6,NA,"DUI"
51.3862,3.3558,1987,6,30.71,"DUI"
51.3767,3.22,1987,6,30.08,"DUI"
51.3862,3.3558,1987,7,29.23,"DUI"
51.3862,3.3558,1987,7,30.67,"DUI"
51.3862,3.3558,1987,7,NA,"DUI"
51.3862,3.3558,1987,7,NA,"DUI"
51.3862,3.3558,1987,7,29.39,"DUI"
51.3862,3.3558,1987,8,29.56,"DUI"
51.3862,3.3558,1987,8,29.67,"DUI"
51.3862,3.3558,1987,8,29.82,"DUI"
51.3862,3.3558,1987,8,28.45,"DUI"
51.3862,3.3558,1987,8,30.05,"DUI"
51.3862,3.3558,1987,9,28.13,"DUI"
51.3862,3.3558,1987,9,NA,"DUI"
51.3862,3.3558,1987,9,NA,"DUI"
51.3767,3.22,1987,10,31.49,"DUI"
51.3862,3.3558,1987,10,NA,"DUI"
51.3862,3.3558,1987,10,30.76,"DUI"
51.3862,3.3558,1987,10,29.6,"DUI"
51.3862,3.3558,1987,10,NA,"DUI"
51.3862,3.3558,1987,11,31.41,"DUI"
51.3862,3.3558,1987,11,31.3,"DUI"
51.3862,3.3558,1987,11,NA,"DUI"
51.3862,3.3558,1987,11,30.87,"DUI"
51.3862,3.3558,1987,11,30.2,"DUI"
51.3862,3.3558,1987,12,27.75,"DUI"
51.3767,3.22,1987,12,29.07,"DUI"
51.3862,3.3558,1987,12,30.2,"DUI"
51.3862,3.3558,1988,1,27.8,"DUI"
51.3862,3.3558,1988,1,29.25,"DUI"
51.3767,3.22,1988,2,31.46,"DUI"
51.3862,3.3558,1988,2,25.35,"DUI"
51.3767,3.22,1988,3,27.94,"DUI"
51.3767,3.22,1988,5,28.36,"DUI"
51.3767,3.22,1988,7,30.98,"DUI"
51.3767,3.22,1988,9,NA,"DUI"
51.3767,3.22,1988,10,31.5,"DUI"
51.3767,3.22,1989,2,30.21,"DUI"
51.3767,3.22,1989,3,30.52,"DUI"
51.3767,3.22,1989,4,29.98,"DUI"
51.3767,3.22,1989,6,30.5,"DUI"
51.3767,3.22,1989,7,30.77,"DUI"
51.3767,3.22,1989,10,32.23,"DUI"
51.3767,3.22,1989,12,32,"DUI"
51.3767,3.22,1990,1,33.49,"DUI"
51.3767,3.22,1990,2,32,"DUI"
51.3767,3.22,1990,3,31.37,"DUI"
51.3767,3.22,1990,6,32.23,"DUI"
51.3767,3.22,1990,10,32.83,"DUI"
51.3767,3.22,1991,1,31.06,"DUI"
51.3767,3.22,1991,2,31.16,"DUI"
51.3767,3.22,1991,4,32,"DUI"
51.3767,3.22,1991,6,31.36,"DUI"
51.3767,3.22,1991,10,32.62,"DUI"
51.3767,3.22,1992,2,31.58,"DUI"
51.3767,3.22,1992,2,31.08,"DUI"
51.3767,3.22,1992,3,31.33,"DUI"
51.3767,3.22,1992,9,32.44,"DUI"
51.3767,3.22,1992,12,33.03,"DUI"
51.3767,3.22,1993,2,29.77,"DUI"
51.3767,3.22,1993,3,30.93,"DUI"
51.3767,3.22,1993,10,32.08,"DUI"
51.3767,3.22,1993,11,30.99,"DUI"
51.3767,3.22,1994,2,29.75,"DUI"
51.3767,3.22,1994,3,28.64,"DUI"
51.3767,3.22,1994,6,30.11,"DUI"
51.3767,3.22,1994,9,31.33,"DUI"
51.3767,3.22,1994,12,31.41,"DUI"
51.3767,3.22,1995,3,28.62,"DUI"
51.3767,3.22,1995,3,28.66,"DUI"
51.3767,3.22,1995,5,28.74,"DUI"
51.3767,3.22,1995,10,30.42,"DUI"
51.3767,3.22,1995,12,30.92,"DUI"
51.3767,3.22,1996,1,31.69,"DUI"
51.3767,3.22,1996,5,30.88,"DUI"
51.3767,3.22,1996,12,31.83,"DUI"
51.3767,3.22,1997,1,31.3,"DUI"
51.3767,3.22,1997,2,31.97,"DUI"
51.3767,3.22,1997,2,31.76,"DUI"
51.4317,3.2967,1997,2,32.09,"DUI"
51.3767,3.22,1997,4,31.44,"DUI"
51.3767,3.22,1997,4,31.25,"DUI"
51.4317,3.2967,1997,4,32.09,"DUI"
51.4317,3.2967,1997,4,32.12,"DUI"
51.3767,3.22,1997,7,31.4,"DUI"
51.3767,3.22,1997,7,31.22,"DUI"
51.4317,3.2967,1997,7,32.17,"DUI"
51.3767,3.22,1997,11,31.77,"DUI"
51.3767,3.22,1997,11,32,"DUI"
51.4317,3.2967,1997,11,33.07,"DUI"
51.3767,3.22,1997,12,32.24,"DUI"
51.3767,3.22,1998,1,31.75,"DUI"
51.3767,3.22,1998,4,30.94,"DUI"
51.3767,3.22,1998,4,29.9,"DUI"
51.3767,3.22,1998,11,31.56,"DUI"
51.3767,3.22,1999,2,27.81,"DUI"
51.3767,3.22,1999,4,29.35,"DUI"
51.3767,3.22,1999,4,30.14,"DUI"
51.3767,3.22,1999,11,31.71,"DUI"
51.3767,3.22,1999,12,31.44,"DUI"
51.3677,3.217,2000,2,29.59,"DUI"
51.3677,3.217,2000,4,28.75,"DUI"
51.3677,3.217,2000,5,30,"DUI"
51.3677,3.217,2000,9,30.64,"DUI"
51.3677,3.217,2000,12,30.92,"DUI"
51.3677,3.217,2001,1,27.86,"DUI"
51.38,3.15,2001,2,34.593,"DUI"
51.37,3.17,2001,2,34.586,"DUI"
51.37,3.18,2001,2,34.594,"DUI"
51.35,3.2,2001,2,34.586,"DUI"
51.33,3.2,2001,2,34.589,"DUI"
51.35,3.2,2001,2,34.843,"DUI"
51.37,3.2,2001,2,34.844,"DUI"
51.38,3.17,2001,2,34.875,"DUI"
51.38,3.15,2001,2,34.567,"DUI"
51.37,3.12,2001,3,29.814,"DUI"
51.37,3.15,2001,3,29.66,"DUI"
51.37,3.18,2001,3,29.438,"DUI"
51.35,3.2,2001,3,28.921,"DUI"
51.33,3.2,2001,3,27.073,"DUI"
51.35,3.2,2001,3,27.928,"DUI"
51.37,3.18,2001,3,28.187,"DUI"
51.38,3.17,2001,3,28.624,"DUI"
51.4,3.15,2001,3,29.13,"DUI"
51.4,3.15,2001,3,29.533,"DUI"
51.38,3.17,2001,3,29.486,"DUI"
51.37,3.18,2001,3,28.995,"DUI"
51.37,3.2,2001,3,28.069,"DUI"
51.35,3.2,2001,3,26.283,"DUI"
51.33,3.2,2001,3,26.459,"DUI"
51.35,3.2,2001,3,25.28,"DUI"
51.37,3.18,2001,3,26.939,"DUI"
51.38,3.15,2001,3,29.131,"DUI"
51.3677,3.217,2001,4,29.43,"DUI"
51.3677,3.217,2001,11,30.11,"DUI"
51.3677,3.217,2002,2,30.11,"DUI"
51.3677,3.217,2002,3,26.67,"DUI"
51.3677,3.217,2002,12,31.38,"DUI"
51.3677,3.217,2003,2,28.42,"DUI"
51.3677,3.217,2003,3,28.97,"DUI"
51.3677,3.217,2003,11,32.17,"DUI"
51.3933,3.22,2004,2,32.45,"DUI"
51.3933,3.22,2004,4,31.12,"DUI"
51.3933,3.22,2004,11,32.87,"DUI"
51.3933,3.22,2005,2,29.93,"DUI"
51.3933,3.22,2005,4,30.1,"DUI"
51.3767,3.22,2006,2,31.71,"DUI"
51.3767,3.22,2006,4,29.3,"DUI"
51.3767,3.22,2006,12,31.49,"DUI"
51.4098,3.3583,2007,1,NA,"DUI"
51.4098,3.3583,2007,2,NA,"DUI"
51.375,3.1892,2007,2,32.72,"DUI"
51.375,3.1892,2007,3,31.05,"DUI"
51.418,3.2525,2007,3,31.7,"DUI"
51.4098,3.3583,2007,5,31.61,"DUI"
51.4098,3.3583,2007,8,31.65,"DUI"
51.4098,3.3583,2007,11,30.09,"DUI"
51.375,3.1892,2007,12,28.37,"DUI"
51.4098,3.3583,2007,12,29.27,"DUI"
51.4098,3.3583,2008,1,31.81,"DUI"
51.375,3.1892,2008,1,NA,"DUI"
51.418,3.2525,2008,1,NA,"DUI"
51.4098,3.3583,2008,2,30.81,"DUI"
51.4098,3.3583,2008,5,29.97,"DUI"
51.4098,3.3583,2008,8,31.79,"DUI"
51.4098,3.3583,2008,11,32,"DUI"
51.4098,3.3583,2008,12,31.29,"DUI"
51.4098,3.3583,2009,1,31.4,"DUI"
51.375,3.1875,2009,1,NA,"DUI"
51.418,3.2525,2009,1,NA,"DUI"
51.4098,3.3583,2009,2,31.4,"DUI"
51.4098,3.3583,2009,5,31.9,"DUI"
51.4098,3.3583,2009,8,33.3,"DUI"
51.4098,3.3583,2009,11,32.9,"DUI"
51.375,3.1875,2009,12,NA,"DUI"
51.418,3.2525,2009,12,NA,"DUI"
51.4098,3.3583,2009,12,NA,"DUI"
51.375,3.1875,2012,1,30.12,"DUI"
51.418,3.2525,2012,2,32.4,"DUI"
51.418,3.2525,2012,3,32.34,"DUI"
51.375,3.1875,2012,3,29.53,"DUI"
51.418,3.2525,2012,4,31.92,"DUI"
51.375,3.1875,2012,4,30.29,"DUI"
51.418,3.2525,2012,7,32.98,"DUI"
51.375,3.1875,2012,7,31.45,"DUI"
51.375,3.1875,2012,12,31.73,"DUI"
51.418,3.2525,2012,12,32.17,"DUI"
51.375,3.1875,2013,1,31.74,"DUI"
51.375,3.1875,2013,4,29.4,"DUI"
51.418,3.2525,2013,4,30.48,"DUI"
51.418,3.2525,2013,8,31.46,"DUI"
51.418,3.2525,2013,12,31.16,"DUI"
51.375,3.1875,2013,12,30.56,"DUI"
51.418,3.2525,2014,2,32.56,"DUI"
51.375,3.1875,2014,2,30.77,"DUI"
51.418,3.2525,2014,4,32.53,"DUI"
51.375,3.1875,2014,4,30.68,"DUI"
51.375,3.1875,2014,5,31.55,"DUI"
51.418,3.2525,2014,5,31.45,"DUI"
51.375,3.1875,2014,7,32.28,"DUI"
51.418,3.2525,2015,1,32.55,"DUI"
51.375,3.1875,2015,1,30.74,"DUI"
51.375,3.1875,2015,3,29.25,"DUI"
51.418,3.2525,2015,3,31.65,"DUI"
51.375,3.1875,2015,4,30.17,"DUI"
51.418,3.2525,2015,4,31.34,"DUI"
51.375,3.1875,2015,7,31.57,"DUI"
51.418,3.2525,2015,7,32.09,"DUI"
51.418,3.2525,2015,12,32.87,"DUI"
51.375,3.1875,2015,12,32.56,"DUI"
